aX,aY,aZ,gX,gY,gZ,S
0.009,-0.071,-0.985,-0.488,0.488,0.122,0.062
0.012,-0.073,-0.984,-0.610,0.549,-0.183,0.062
0.011,-0.072,-0.984,-0.427,0.427,0.244,0.062
0.010,-0.072,-0.982,-0.671,0.549,0.000,0.062
0.012,-0.071,-0.985,-0.793,0.549,0.000,0.062
0.010,-0.074,-0.987,-0.610,0.305,-0.183,0.062
0.010,-0.072,-0.986,-0.427,0.671,0.061,0.062
0.009,-0.073,-0.986,-0.610,0.671,0.061,0.062
0.014,-0.074,-0.983,-0.793,0.488,-0.122,0.062
0.012,-0.071,-0.985,-0.793,0.488,-0.061,0.062
0.011,-0.074,-0.983,-0.549,0.427,-0.061,0.062
0.011,-0.070,-0.983,-0.549,0.732,-0.183,0.062
0.014,-0.072,-0.983,-0.549,0.671,0.244,0.062
0.013,-0.073,-0.983,-0.488,0.488,0.061,0.062
0.011,-0.073,-0.983,-0.610,0.610,0.122,0.062
0.012,-0.073,-0.987,-0.610,0.549,-0.183,0.062
0.012,-0.071,-0.984,-0.610,0.549,-0.305,0.031
0.011,-0.073,-0.983,-0.488,0.488,-0.183,0.031
0.010,-0.073,-0.984,-0.854,0.183,0.000,0.031
0.012,-0.071,-0.984,-0.854,0.366,0.061,0.031
0.009,-0.073,-0.984,-0.671,0.427,0.122,0.031
0.013,-0.072,-0.981,-0.549,0.793,0.183,0.031
0.012,-0.070,-0.985,-0.427,0.610,0.183,0.031
0.011,-0.072,-0.985,-0.732,0.366,0.122,0.031
0.012,-0.072,-0.983,-0.488,0.305,-0.183,0.031
0.009,-0.073,-0.984,-0.427,0.305,-0.122,0.031
0.011,-0.076,-0.984,-0.732,0.427,0.183,0.031
0.013,-0.071,-0.987,-0.488,0.549,-0.183,0.031
0.011,-0.074,-0.983,-0.793,0.732,0.061,0.031
0.011,-0.073,-0.983,-0.671,0.671,-0.061,0.031
0.013,-0.072,-0.986,-0.732,0.488,-0.122,0.031
0.012,-0.074,-0.984,-0.549,0.488,0.305,0.031
0.012,-0.073,-0.985,-0.732,0.732,-0.244,0.031
0.011,-0.074,-0.986,-0.610,0.244,0.122,0.031
0.009,-0.073,-0.985,-0.488,0.549,-0.183,0.031
0.009,-0.074,-0.981,-0.732,0.427,0.122,0.031
0.013,-0.075,-0.981,-0.977,0.854,0.000,0.031
0.011,-0.074,-0.983,-0.671,0.488,-0.061,0.031
0.010,-0.074,-0.985,-0.366,0.549,0.000,0.031
0.012,-0.073,-0.987,-0.549,0.488,0.000,0.031
0.010,-0.073,-0.982,-0.549,0.671,-0.183,0.031
0.012,-0.073,-0.985,-0.549,0.366,0.000,0.031
0.011,-0.073,-0.981,-0.610,0.488,-0.122,0.031
0.012,-0.074,-0.986,-0.305,0.549,0.122,0.031
0.012,-0.074,-0.984,-0.366,0.732,0.183,0.031
0.012,-0.072,-0.984,-0.366,0.671,0.000,0.031
0.009,-0.072,-0.984,-0.427,0.854,-0.122,0.031
0.011,-0.073,-0.985,-0.854,0.366,0.061,0.031
0.012,-0.073,-0.986,-0.671,0.427,0.122,0.031
0.010,-0.074,-0.987,-0.549,0.366,0.061,0.031
0.013,-0.072,-0.987,-0.732,0.488,-0.061,0.031
0.011,-0.070,-0.984,-0.549,0.488,0.061,0.031
0.012,-0.071,-0.986,-0.488,0.610,0.122,0.031
0.012,-0.073,-0.982,-0.610,0.427,0.000,0.031
0.012,-0.072,-0.983,-0.488,0.488,-0.122,0.031
0.013,-0.073,-0.983,-0.610,0.488,0.122,0.031
0.012,-0.072,-0.984,-0.916,0.549,-0.061,0.031
0.011,-0.074,-0.984,-0.732,0.549,0.000,0.031
0.012,-0.072,-0.983,-0.610,0.488,-0.061,0.031
0.010,-0.070,-0.982,-0.549,0.427,-0.305,0.031
0.011,-0.072,-0.986,-0.549,0.427,0.183,0.031
0.013,-0.074,-0.984,-0.549,0.488,-0.061,0.031
0.011,-0.072,-0.989,-0.732,0.427,0.061,0.031
0.013,-0.074,-0.984,-0.732,0.549,-0.183,0.031
0.008,-0.073,-0.987,-0.854,0.671,-0.122,0.031
0.010,-0.073,-0.989,-0.671,0.366,0.000,0.031
0.010,-0.072,-0.985,-0.671,0.610,0.183,0.031
0.012,-0.071,-0.980,-0.549,0.732,0.183,0.031
0.012,-0.073,-0.987,-0.427,0.488,0.122,0.031
0.010,-0.071,-0.984,-0.427,0.488,0.122,0.031
0.015,-0.072,-0.983,-0.427,0.671,-0.183,0.031
0.012,-0.069,-0.983,-0.671,0.793,-0.122,0.031
0.009,-0.070,-0.986,-0.610,0.366,-0.122,0.031
0.013,-0.071,-0.986,-0.793,0.366,0.183,0.031
0.013,-0.074,-0.983,-0.610,0.549,0.000,0.031
0.013,-0.073,-0.984,-0.549,0.366,0.183,0.031
-0.096,-0.056,-0.860,-0.488,-0.061,-0.305,0.031
-0.010,-0.024,-1.132,0.671,-1.282,0.854,0.100
-0.127,0.073,-0.971,-3.784,-1.038,2.380,0.100
0.414,0.161,-0.547,-0.366,2.197,4.517,0.100
-1.772,-0.880,-0.568,-44.495,17.029,1.038,0.100
1.332,0.779,-1.770,41.504,-29.419,-2.991,0.100
0.564,0.568,-1.244,-59.998,8.850,-13.733,0.100
-1.047,-2.122,-1.941,-54.077,10.193,-9.399,0.100
-0.760,-0.951,-0.997,9.827,-6.348,3.723,0.100
-0.421,-1.455,0.200,3.479,6.897,-6.287,0.100
0.159,-1.435,-1.957,67.810,6.897,-13.245,0.100
-0.584,0.242,1.503,43.640,10.010,2.258,0.100
-0.022,-0.228,-1.333,39.490,3.479,10.864,0.100
-0.347,2.098,0.089,-16.541,12.451,-2.502,0.100
-0.694,0.281,-3.964,-114.014,22.522,-1.099,0.100
-1.115,-0.714,-1.118,-64.941,-14.526,-4.272,0.100
-0.406,-0.694,1.920,-47.852,-35.034,-17.700,0.100
0.479,-1.400,-0.028,-10.193,-21.912,-18.188,0.100
-0.411,-1.466,-1.274,40.894,-4.211,-19.470,0.100
0.086,-0.573,0.901,80.139,-10.254,-22.949,0.100
-1.584,-0.484,0.705,108.093,-5.432,14.404,0.100
-0.586,-1.631,-1.243,80.383,23.315,13.672,0.100
-0.593,4.000,-2.969,27.039,-18.066,-23.437,0.100
-1.512,-2.411,-4.000,-130.493,54.993,-19.409,0.100
-1.766,0.565,2.149,-27.039,-22.766,-0.183,0.100
0.010,-1.235,-4.000,-108.643,-12.024,-17.883,0.100
2.075,-2.857,2.054,-6.897,-22.705,-19.653,0.100
-0.117,-2.416,-2.063,6.592,6.653,-24.841,0.100
-2.547,-1.216,1.734,50.903,-25.391,-25.818,0.100
2.297,-2.168,-3.974,145.935,1.465,6.348,0.100
0.104,0.838,2.732,66.040,4.578,3.723,0.100
0.396,4.000,-4.000,78.186,-14.771,-13.245,0.100
-0.844,-0.508,-0.078,-141.357,70.129,-47.974,0.100
-0.899,-0.042,-3.397,1.953,-2.136,-31.555,0.100
-1.511,-1.321,1.707,-119.141,21.606,-41.870,0.100
0.574,-3.605,-2.076,21.362,-6.165,-26.245,0.100
0.008,-1.164,3.595,57.678,-8.484,-14.465,0.100
-1.957,-0.868,-3.417,53.955,-4.639,4.517,0.100
2.614,1.375,-3.325,49.011,-31.311,-13.367,0.100
1.975,1.264,-1.640,-16.907,13.428,-28.198,0.100
-2.139,-0.622,1.022,-99.670,29.724,-40.466,0.100
0.147,-2.040,-4.000,-26.001,-11.047,-32.288,0.100
0.114,-2.206,1.015,-52.734,1.038,-30.151,0.100
0.448,-1.601,-0.682,-3.540,0.549,-37.109,0.100
0.138,0.340,2.417,57.495,-12.268,-46.997,0.100
-0.630,0.004,-1.199,41.992,16.113,-23.315,0.100
1.435,-0.301,-3.571,8.667,4.639,-39.673,0.100
-1.348,0.629,-2.421,-34.912,11.047,-27.283,0.100
-0.867,-2.824,0.944,-51.147,8.118,-22.278,0.100
0.990,0.090,-2.284,17.639,-36.133,-36.560,0.100
0.716,-1.538,-0.613,-5.493,12.146,-50.659,0.100
-1.181,-0.654,-0.162,0.732,14.526,-36.011,0.100
-1.505,0.160,-1.078,-15.198,10.925,-2.380,0.100
-0.552,0.167,0.036,31.067,-48.523,5.249,0.100
0.229,-0.206,-2.288,5.981,-64.575,-10.132,0.100
0.961,0.785,-1.908,8.423,-62.927,-14.832,0.100
1.286,0.244,-1.661,-60.303,-6.165,-9.521,0.100
0.179,-0.105,-0.950,-59.692,17.700,-31.799,0.100
0.330,-1.188,0.030,-14.954,16.357,-52.429,0.100
-0.417,-0.679,-1.168,15.320,33.020,-49.316,0.100
-0.878,-0.785,-0.593,54.443,18.616,-44.617,0.100
-1.096,-0.853,-4.000,26.306,-3.906,-42.725,0.100
1.480,-0.569,-2.967,62.012,-22.095,-45.227,0.100
0.210,1.453,1.727,-40.344,8.423,-49.316,0.100
-0.393,0.895,-1.287,-25.574,-3.540,-55.359,0.100
-0.979,-0.546,1.494,-42.297,1.038,-63.538,0.023
0.361,-1.626,-0.384,-4.639,2.319,-70.190,0.023
-0.599,-1.477,-0.598,34.607,4.211,-53.711,0.023
0.131,-1.415,-0.737,67.810,4.578,-49.744,0.023
-0.011,0.437,0.056,91.614,-4.395,-43.335,0.023
2.028,0.537,-3.354,43.274,12.756,-47.302,0.023
-0.741,1.026,-0.131,-15.259,10.803,-42.542,0.023
0.129,1.543,-0.299,-46.143,-5.737,-57.190,0.023
0.454,-1.008,1.689,-65.308,-16.357,-68.237,0.023
1.788,-0.362,-2.483,12.329,-7.751,-62.988,0.023
-1.632,-0.907,1.471,-31.860,33.630,-48.401,0.023
-0.534,-0.455,-1.598,42.664,5.310,-60.059,0.023
-0.482,-0.073,0.232,59.937,-9.949,-41.809,0.023
-1.116,0.523,-2.806,40.222,-37.415,-46.204,0.023
-1.209,-0.368,-1.450,34.058,-64.697,-33.569,0.023
1.922,0.105,-0.305,9.399,-64.453,-18.494,0.023
0.779,3.019,-1.457,-73.242,-34.546,-36.194,0.023
0.359,-1.382,-1.209,-103.943,-9.521,-82.153,0.023
-0.968,-0.981,-2.090,-74.219,-39.551,-91.797,0.023
0.664,-1.729,-1.201,-42.053,-11.414,-72.449,0.023
-0.223,-1.430,0.542,-8.118,-8.484,-76.416,0.023
1.260,-1.815,-0.865,37.415,-0.671,-70.618,0.023
1.293,-1.620,-0.759,71.777,15.869,-67.993,0.023
-0.516,-0.185,-1.302,73.669,30.762,-72.510,0.023
1.326,1.832,-4.000,30.762,53.467,-121.521,0.023
0.322,-2.332,-0.585,-40.283,84.900,-126.282,0.023
-1.230,0.630,-1.980,-51.514,54.077,-88.318,0.023
-1.221,-0.771,1.248,-46.265,-4.211,-95.398,0.023
0.536,-0.111,-2.246,31.677,-20.935,-83.496,0.023
-0.004,-1.183,1.331,-10.254,1.282,-68.787,0.023
-1.013,-0.326,-0.958,46.448,-14.404,-62.073,0.023
-0.696,-1.742,-1.220,50.293,-36.987,-55.847,0.023
-0.474,1.297,-1.352,79.590,-65.125,-63.110,0.023
0.923,-0.634,-2.397,12.451,-30.579,-59.082,0.023
1.009,-0.168,-1.970,23.132,-35.645,-62.134,0.023
0.776,1.108,1.825,-0.122,-23.865,-69.458,0.023
0.883,-0.719,-1.840,-36.560,28.870,-73.853,0.023
0.200,-1.030,-0.474,-24.536,35.767,-83.496,0.023
-1.488,-1.251,0.842,-8.179,42.114,-79.102,0.023
-0.164,-0.206,-0.932,23.804,7.263,-70.251,0.023
-0.389,-0.514,-2.580,20.203,-7.751,-81.543,0.023
-0.514,0.727,-1.366,11.719,-47.058,-75.562,0.023
1.469,0.288,-0.734,18.372,-68.481,-74.768,0.023
1.791,2.050,-2.738,-1.282,-12.390,-88.623,0.023
0.149,-1.199,0.621,-58.899,6.470,-88.989,0.023
1.946,0.121,-1.382,9.155,12.268,-68.970,0.023
-0.054,-0.572,0.909,-21.729,51.636,-98.206,0.023
-1.015,-1.569,-1.714,6.775,29.297,-103.333,0.023
-1.716,0.301,-2.437,29.419,0.000,-83.313,0.023
-0.221,0.640,-0.560,28.137,-66.406,-104.553,0.023
0.690,0.235,0.056,28.198,-69.824,-91.125,0.023
2.013,0.475,-3.643,31.860,-17.639,-87.891,0.023
1.019,1.590,-0.416,3.418,-19.409,-94.055,0.023
2.632,0.808,-1.136,-13.916,26.062,-96.252,0.023
3.603,1.062,-2.048,-19.348,106.140,-114.258,0.023
-0.721,1.378,-1.016,-61.401,145.447,-95.520,0.023
-0.169,0.782,-0.292,-77.209,145.996,-88.257,0.023
-0.858,0.122,-1.090,-68.726,127.686,-84.656,0.023
-0.908,0.071,-0.694,-67.017,85.449,-70.862,0.023

-0.032,-0.104,-0.982,-0.793,0.488,-0.183,0.603
-0.030,-0.104,-0.979,-0.671,0.488,0.000,0.603
-0.026,-0.100,-0.980,-0.549,0.549,0.000,0.603
-0.029,-0.102,-0.983,-0.671,0.305,0.000,0.603
-0.029,-0.104,-0.981,-0.793,0.305,-0.305,0.603
-0.029,-0.103,-0.982,-0.793,0.183,-0.183,0.603
-0.028,-0.103,-0.985,-0.549,0.732,0.244,0.603
-0.027,-0.104,-0.981,-0.610,0.549,0.000,0.603
-0.031,-0.104,-0.984,-0.366,0.427,-0.305,0.603
-0.026,-0.103,-0.984,-0.732,0.610,-0.122,0.603
-0.027,-0.102,-0.983,-0.549,0.549,-0.183,0.603
-0.030,-0.102,-0.984,-0.732,0.427,-0.305,0.603
-0.031,-0.105,-0.982,-0.732,0.488,-0.061,0.603
-0.029,-0.102,-0.983,-0.977,0.610,-0.244,0.603
-0.028,-0.103,-0.983,-0.793,0.549,0.122,0.603
-0.029,-0.103,-0.983,-0.549,0.610,-0.061,0.603
-0.030,-0.102,-0.986,-0.549,0.305,-0.061,0.603
-0.028,-0.105,-0.980,-0.793,0.305,-0.061,0.603
-0.030,-0.102,-0.982,-0.977,-15.442,-0.122,0.603
-0.062,-0.103,-0.985,-0.793,0.488,-0.061,0.603
-0.026,-0.101,-0.981,-0.732,0.366,-0.061,0.603
-0.026,-0.103,-0.982,-0.793,0.366,0.183,0.603
-0.026,-0.104,-0.980,-0.549,0.549,-0.061,0.603
-0.028,-0.105,-0.985,-0.610,0.366,-0.244,0.603
-0.026,-0.103,-0.982,-0.671,0.305,0.000,0.603
-0.031,-0.105,-0.983,-0.610,0.671,0.000,0.603
-0.031,-0.104,-0.982,-0.488,0.427,-0.122,0.603
-0.031,-0.102,-0.983,-0.916,0.244,-0.122,0.603
-0.029,-0.103,-0.983,-0.854,0.488,-0.183,0.603
-0.030,-0.104,-0.979,-0.549,0.610,-0.244,0.603
-0.030,-0.104,-0.985,-0.793,0.427,0.061,0.603
-0.032,-0.103,-0.985,-0.610,0.244,0.000,0.603
-0.060,-0.105,-0.983,-0.610,0.488,0.061,0.603
-0.030,-0.105,-0.985,-0.549,0.427,-0.305,0.603
-0.027,-0.103,-0.981,-0.488,0.671,-0.122,0.603
-0.029,-0.103,-0.983,-0.732,0.854,-0.183,0.603
-0.030,-0.103,-0.982,-0.549,0.183,0.122,0.603
-0.027,-0.106,-0.983,-0.183,0.610,0.000,0.603
-0.028,-0.104,-0.982,-0.488,0.610,-0.122,0.603
-0.027,-0.101,-0.983,-0.427,0.610,0.000,0.603
-0.028,-0.104,-0.982,-0.793,0.549,-0.061,0.603
-0.027,-0.107,-0.984,-0.793,0.305,0.061,0.603
-0.031,-0.104,-0.982,-0.671,0.427,-0.061,0.603
-0.028,-0.106,-0.985,-0.488,0.488,-0.488,0.131
-0.028,-0.104,-0.983,-0.549,0.427,0.000,0.131
-0.027,-0.102,-0.983,-0.366,0.488,-0.122,0.131
-0.029,-0.103,-0.980,-0.610,0.549,0.000,0.131
-0.032,-0.102,-0.982,-0.610,0.488,0.122,0.131
-0.031,-0.104,-0.982,-0.366,0.122,-0.061,0.131
-0.028,-0.101,-0.984,-0.549,0.488,-0.244,0.131
-0.031,-0.104,-0.988,-0.366,0.427,-0.305,0.131
-0.030,-0.102,-0.983,-0.977,0.549,0.183,0.131
-0.027,-0.104,-0.983,-0.671,0.488,0.427,0.131
-0.030,-0.104,-0.982,-0.183,0.305,0.061,0.131
-0.028,-0.104,-0.983,-0.610,0.366,0.244,0.131
-0.030,-0.103,-0.985,-0.610,0.366,-0.122,0.131
-0.030,-0.102,-0.982,-0.610,0.793,0.000,0.131
-0.029,-0.102,-0.983,-0.671,0.793,0.061,0.131
-0.029,-0.105,-0.985,-0.671,0.610,-0.183,0.131
-0.031,-0.103,-0.982,-0.549,0.427,-0.183,0.131
-0.028,-0.103,-0.982,-0.488,0.488,-0.183,0.131
-0.032,-0.104,-0.982,-0.732,0.610,-0.061,0.131
-0.030,-0.104,-0.987,-0.549,0.671,0.000,0.131
-0.029,-0.103,-0.983,-0.488,0.671,0.122,0.131
-0.030,-0.106,-0.981,-0.488,0.549,0.000,0.131
-0.030,-0.103,-0.978,-0.549,0.610,0.000,0.131
-0.030,-0.103,-0.983,-0.488,0.488,-0.122,0.131
-0.029,-0.106,-0.979,-0.793,0.916,0.244,0.131
-0.030,-0.101,-0.981,-0.366,0.671,0.061,0.131
-0.028,-0.103,-0.982,-0.549,0.610,0.000,0.131
-0.028,-0.101,-0.983,-0.427,0.671,0.061,0.131
-0.029,-0.104,-0.982,-0.549,0.488,-0.183,0.131
-0.029,-0.102,-0.981,-0.793,0.549,-0.122,0.131
-0.027,-0.106,-0.984,-0.488,0.549,-0.122,0.131
-0.029,-0.104,-0.984,-0.549,0.854,-0.061,0.131
-0.028,-0.104,-0.981,-0.793,0.610,-0.061,0.131
-0.029,-0.104,-0.979,-0.671,0.488,-0.122,0.131
-0.028,-0.107,-0.982,-0.916,0.732,0.000,0.131
-0.029,-0.103,-0.984,-0.488,0.427,0.183,0.131
-0.029,-0.102,-0.983,-0.427,0.427,-0.061,0.131
-0.027,-0.103,-0.984,-0.610,0.366,0.000,0.131
-0.028,-0.103,-0.982,-0.793,0.488,0.122,0.131
-0.031,-0.100,-0.985,-0.793,0.305,-0.061,0.131
-0.027,-0.103,-0.981,-1.038,0.793,0.183,0.131
-0.028,-0.101,-0.984,-0.671,0.549,0.122,0.131
-0.032,-0.103,-0.983,-0.732,0.610,0.000,0.131
-0.029,-0.104,-0.985,-0.671,0.610,-0.366,0.131
-0.029,-0.102,-0.984,-0.671,0.366,-0.122,0.131
-0.029,-0.100,-0.985,-0.732,0.549,-0.061,0.131
-0.027,-0.102,-0.982,-0.732,0.427,-15.442,0.131
-0.029,-0.102,-0.979,-0.916,0.183,-0.122,0.131
-0.029,-0.106,-0.985,-0.549,0.305,0.061,0.131
-0.030,-0.102,-0.981,-0.610,0.366,0.244,0.131
-0.029,-0.104,-0.981,-0.549,0.366,0.061,0.131
-0.029,-0.104,-0.981,-0.427,0.366,0.183,0.131
-0.028,-0.104,-0.986,-0.488,0.366,-0.122,0.131
-0.030,-0.104,-0.983,-0.488,0.549,-0.244,0.131
-0.029,-0.103,-0.985,-0.610,0.305,-0.061,0.131
-0.028,-0.104,-0.982,-0.793,0.610,0.305,0.131
-0.024,-0.104,-0.979,-0.366,0.549,-0.122,0.131
-0.029,-0.104,-0.983,-0.610,0.671,-0.183,0.131
-0.031,-0.103,-0.983,-0.732,0.610,0.000,0.131
-0.031,-0.104,-0.983,-0.610,0.427,0.000,0.131
-0.027,-0.104,-0.982,-0.610,0.366,-0.183,0.131
-0.028,-0.103,-0.981,-0.732,0.549,-0.366,0.131
-0.029,-0.105,-0.981,-0.610,0.488,-0.122,0.224
-0.001,-0.104,-0.980,-0.488,0.732,-0.305,0.224
-0.029,-0.102,-0.984,-0.488,0.366,-0.183,0.224
-0.029,-0.103,-0.982,-0.610,0.610,-0.183,0.224
-0.029,-0.103,-0.981,-0.793,0.366,-0.183,0.224
-0.029,-0.103,-0.983,-0.610,0.732,-0.183,0.224
-0.030,-0.103,-0.983,-0.671,0.610,-0.122,0.224
-0.028,-0.101,-0.983,-0.610,0.610,-0.122,0.224
-0.027,-0.102,-0.981,-0.854,0.977,0.305,0.224
-0.062,-0.069,-0.983,-0.671,0.610,0.122,0.224
-0.033,-0.223,-0.865,-0.916,0.061,-0.366,0.224
0.180,-0.133,-0.949,4.944,-0.732,-2.014,0.224
-0.140,-0.270,-1.007,5.676,3.052,0.122,0.224
0.258,0.280,-1.533,16.235,8.423,11.230,0.224
1.419,1.213,-2.529,-16.785,16.785,2.136,0.224
-0.751,-1.062,-0.056,-48.401,23.865,-24.048,0.224
-2.089,-1.290,2.823,53.589,-16.724,1.892,0.224
0.986,1.839,-4.000,77.515,-28.748,48.889,0.224
0.395,0.216,0.693,19.836,-35.034,28.809,0.224
0.038,0.823,-4.000,26.917,-15.564,32.104,0.224
0.950,0.958,-0.364,32.410,-9.277,40.344,0.224
0.582,-0.677,0.667,12.634,19.104,52.551,0.224
1.225,0.746,-1.579,35.950,42.664,70.618,0.224
-0.134,0.884,-1.348,32.227,43.030,63.721,0.224
-0.396,0.472,-1.813,17.334,47.058,77.759,0.224
-0.257,0.208,-1.449,10.254,38.452,69.275,0.224
-0.295,0.152,-1.125,6.958,38.940,59.692,0.224
-0.366,0.148,-0.198,19.592,20.264,52.612,0.224
-0.289,0.610,-2.169,13.489,25.513,60.669,0.224
-0.216,0.534,-0.249,25.208,4.578,49.377,0.224
0.719,0.223,-0.921,24.902,2.563,39.490,0.224
0.144,-0.183,-1.360,14.709,21.729,40.039,0.224
-0.235,0.474,-0.309,14.832,21.545,42.297,0.224
-0.066,0.123,-0.534,18.066,20.386,35.278,0.224
-0.291,0.332,-1.667,29.602,13.123,35.828,0.224
-0.196,0.399,-0.881,21.484,7.019,36.499,0.224
-0.312,0.456,-0.722,20.630,-3.418,34.546,0.224
0.559,0.215,-0.987,16.846,-2.319,31.555,0.224
0.216,0.207,-1.554,8.667,12.329,35.095,0.224
-0.099,0.366,-1.044,12.146,15.686,33.813,0.224
-1.095,0.342,-1.058,-3.540,12.268,31.921,0.224
-0.249,0.377,-1.618,13.672,-9.399,28.870,0.224
-0.029,0.129,-1.453,-2.075,-16.113,18.799,0.224
-0.398,-0.232,-0.947,-6.836,-14.465,21.606,0.224
-1.045,0.224,-1.446,-2.930,-15.198,29.236,0.224
-0.647,0.448,-0.330,2.319,-27.100,29.663,0.224
0.225,0.194,0.095,3.784,-36.743,22.766,0.224
0.292,0.292,-0.585,-5.066,-16.541,31.189,0.224
-1.936,0.379,-0.432,-4.456,-20.630,35.706,0.224
-0.582,-0.151,-0.972,31.982,-66.101,33.569,0.224
-0.881,0.834,-1.640,19.409,-79.651,31.067,0.224
-0.416,-0.623,0.746,26.611,-102.234,27.649,0.224
-0.610,1.389,-1.519,28.870,-122.070,30.823,0.224
-0.578,-0.088,0.300,12.268,-122.681,30.762,0.224
-0.589,0.553,-1.466,19.043,-145.264,35.034,0.224
0.515,-0.128,0.295,16.724,-163.940,32.043,0.224
0.604,-1.381,-0.652,13.550,-138.062,25.391,0.224
-1.056,1.600,-0.334,47.668,-143.311,34.485,0.224
3.768,4.000,-4.000,58.472,-118.225,46.753,0.224
2.082,1.900,-0.301,-110.107,25.818,41.870,0.224
2.697,0.590,-4.000,-87.158,58.167,19.409,0.224
-1.249,-1.891,2.394,-81.543,80.017,3.479,0.224
-0.753,-1.551,-2.696,1.587,63.477,15.015,0.224
-0.384,-1.512,0.845,56.335,54.138,6.104,0.019
-0.194,0.464,-1.375,46.936,35.339,-2.502,0.019
0.711,0.484,-1.571,61.890,35.706,-9.521,0.019
-0.548,0.847,0.170,17.334,47.668,2.319,0.019
0.108,-0.421,-1.727,1.404,31.250,-25.085,0.019
-1.315,-0.253,2.504,12.085,4.333,-25.391,0.019
-2.311,0.623,-0.815,52.734,-31.799,-18.921,0.019
-0.344,-0.706,0.315,75.256,-77.515,-26.306,0.019
0.947,1.513,-1.902,73.853,-95.581,-20.630,0.019
1.574,2.255,-0.416,26.733,-68.481,-30.334,0.019
3.758,2.582,-3.100,-43.518,-8.179,-18.066,0.019
-1.397,1.101,-1.241,-107.544,60.913,-21.790,0.019
-1.381,-0.027,0.167,-53.894,40.344,-7.446,0.019
0.661,-0.886,-1.455,-21.118,37.659,7.446,0.019
-0.108,0.311,1.149,-33.936,39.734,16.235,0.019
0.152,-0.983,-1.085,-9.827,27.527,8.667,0.019
-0.196,-0.279,-1.348,-35.950,33.081,0.793,0.019
-0.468,0.133,-1.155,-21.545,24.353,5.859,0.019
-0.615,-0.661,-0.555,-12.268,-3.906,2.930,0.019
-1.313,-1.222,-1.855,2.686,-24.780,4.700,0.019
-0.146,3.298,-2.279,83.740,-57.068,17.334,0.019
1.462,0.629,-2.184,-42.053,-9.399,-1.038,0.019
0.230,0.643,-1.216,30.151,-14.709,6.226,0.019
0.780,1.381,-2.923,34.546,-5.798,10.071,0.019
0.268,-2.215,1.582,-54.626,29.907,19.592,0.019
0.275,0.026,-2.831,30.029,14.221,34.729,0.019
-0.430,-0.513,2.229,-17.090,28.625,22.766,0.019
0.255,-0.000,-1.331,21.851,16.541,30.640,0.019
-0.091,-0.280,0.750,8.057,27.039,29.480,0.019
-1.369,0.989,-0.389,-1.099,11.414,39.307,0.019
-1.310,0.094,-1.876,6.958,-29.480,26.062,0.019
0.152,1.534,-3.070,8.606,-66.956,19.348,0.019
0.676,1.029,-1.213,-2.136,-42.603,2.991,0.019
1.668,1.372,-0.936,-22.766,-11.414,10.193,0.019
0.934,-2.365,-1.115,-43.640,41.687,7.874,0.019
1.232,-0.240,-2.314,-17.212,60.730,30.151,0.019
0.200,-0.740,1.240,-27.405,91.248,13.916,0.019
-0.089,-1.192,-1.367,18.494,78.857,12.634,0.019
-0.578,1.332,-3.175,9.644,50.110,4.700,0.019
0.579,-1.323,1.796,-16.235,50.354,1.343,0.019
-1.078,-0.500,-2.415,-7.690,41.748,14.404,0.019
-0.370,0.170,0.245,18.616,-2.869,4.944,0.019
-1.170,0.187,0.396,1.160,-15.991,15.259,0.019
-0.865,-1.117,-0.512,-11.658,-50.476,33.752,0.019
0.833,0.515,-1.469,23.254,-63.232,44.617,0.019
1.385,-0.617,-0.183,-25.208,-19.775,49.377,0.019
0.540,-0.541,-1.230,-21.729,-14.648,36.804,0.019
-0.186,-0.689,-0.340,-20.569,-0.244,30.212,0.019
1.275,-0.679,-1.250,6.104,5.249,34.485,0.019
-0.060,0.070,-1.597,-36.804,29.541,43.701,0.019
-1.220,-1.678,-0.802,-31.982,11.169,40.039,0.019
0.776,-1.414,-1.771,14.893,-7.935,44.373,0.019
-1.063,0.324,-0.938,-6.042,-8.972,48.889,0.019
0.217,-0.722,-1.188,-5.188,-20.752,49.744,0.019
1.313,-0.807,-1.224,19.104,-10.071,50.659,0.019
-0.017,0.021,-0.491,-3.418,10.681,63.599,0.019
-0.288,-0.276,-2.061,8.301,10.254,73.303,0.019
0.648,-1.463,-0.770,-19.714,12.939,86.182,0.019
0.232,-0.864,-0.499,-9.766,11.536,78.796,0.019
0.426,-0.653,-0.826,-3.418,0.000,81.177,0.019
0.868,-0.878,-2.196,-2.625,1.038,84.839,0.019
0.568,-0.372,-0.053,-25.269,7.019,102.173,0.019
0.297,-0.295,-1.170,-11.353,6.714,117.126,0.019
-0.203,-1.002,-1.038,-23.621,7.202,127.991,0.019
0.419,-1.689,-1.977,-20.935,-4.333,144.409,0.019
-0.158,-2.200,-1.295,-40.894,-0.916,154.846,1.379
1.267,-0.480,-0.666,13.733,0.732,131.042,1.379
0.415,-0.836,-0.359,-8.179,25.757,118.164,1.379
0.099,-1.010,-1.536,7.690,23.315,117.615,1.379
0.068,-0.619,-1.454,19.653,18.799,121.399,1.379

0.015,-0.054,-0.987,-0.549,0.732,-0.061,0.131
0.014,-0.055,-0.986,-0.671,0.549,0.183,0.131
0.014,-0.056,-0.984,-0.732,0.427,-0.366,0.131
