aX,aY,aZ,gX,gY,gZ,S
0.014,-0.070,-0.987,-0.916,0.793,-2.502,1.947
0.011,-0.070,-0.989,-0.916,0.854,-2.197,1.947
0.016,-0.067,-0.986,-0.732,0.427,-1.770,1.947
0.019,-0.069,-0.983,-0.854,0.244,-1.709,1.947
0.019,-0.069,-0.980,-0.793,0.732,-1.404,1.947
0.017,-0.068,-0.988,-0.610,0.793,-1.038,1.947
0.020,-0.070,-0.988,-0.671,0.732,-0.793,1.947
0.022,-0.071,-0.990,-0.671,0.488,-0.366,1.947
0.020,-0.073,-0.988,-0.732,0.549,-0.427,1.947
0.016,-0.076,-0.987,-0.549,0.427,-0.305,1.947
0.009,-0.074,-0.984,-0.610,0.610,-0.427,1.947

0.011,-0.070,-0.984,-0.854,0.549,0.183,0.158
0.008,-0.070,-0.986,-0.549,0.427,-0.183,0.158
0.009,-0.070,-0.987,-0.610,0.244,-0.183,0.158
0.009,-0.069,-0.987,-0.610,0.183,-0.183,0.158
0.009,-0.071,-0.984,-0.732,0.305,0.061,0.158
0.009,-0.070,-0.984,-0.671,0.549,-0.183,0.158
0.011,-0.068,-0.985,-0.488,0.305,-0.122,0.158
0.007,-0.068,-0.983,-0.732,0.793,0.061,0.158
0.008,-0.068,-0.987,-0.610,0.488,0.000,0.158
-0.001,-0.168,-0.793,-1.892,0.427,-0.610,0.158
-0.133,0.066,-1.145,1.465,0.427,0.671,0.158
-0.368,0.507,-1.274,-3.906,2.319,7.141,0.158
0.482,1.569,-2.333,-16.541,2.441,16.724,0.158
-2.182,-0.318,-0.576,-27.466,-32.349,-18.616,0.158
0.794,1.695,-1.960,60.547,-61.157,-6.958,0.158
1.540,0.506,0.874,36.499,-28.564,-23.987,0.158
0.741,0.778,0.741,-4.517,18.494,-16.479,0.158
-0.613,-0.434,-0.783,7.446,46.021,-4.517,0.158
-0.682,0.766,1.929,33.997,19.836,15.625,0.158
0.855,1.894,-1.901,5.798,13.977,2.075,0.158
0.153,0.530,0.599,-9.521,7.141,-19.592,0.158
-1.166,0.737,-0.395,-8.057,-1.404,-14.893,0.158
-0.532,0.644,-0.791,-4.028,-30.457,-15.625,0.158
1.852,0.365,-1.284,2.502,-27.100,-6.958,0.158
0.496,0.140,-1.020,-17.944,19.226,-3.357,0.158
-1.530,0.227,-0.643,-8.972,15.442,21.729,0.158
0.276,2.083,-1.068,23.743,-10.071,20.569,0.158
0.256,0.179,-0.786,-6.958,12.634,16.113,0.158
-1.418,0.469,-1.311,-14.587,5.676,18.494,0.158
0.023,0.748,-0.890,4.517,-15.564,23.743,0.158
0.868,0.583,-1.682,-3.174,-12.024,14.038,0.158
-0.091,-0.086,-0.650,-11.719,-3.418,10.986,0.158
-1.010,0.116,-0.871,-2.075,-11.597,7.202,0.066
0.846,0.830,-1.618,16.479,-19.165,5.127,0.066
0.053,0.980,-1.099,-19.287,4.822,-2.991,0.066
0.232,-0.035,-0.304,-7.751,7.996,-8.545,0.066
-0.445,0.344,-0.257,2.502,0.244,-3.723,0.066
0.346,0.100,-1.243,-7.629,-0.244,-6.531,0.066
0.086,-0.101,-0.290,-18.677,17.700,-11.230,0.066
-0.984,-0.265,-1.372,-13.489,18.616,-21.301,0.066
0.118,0.728,-2.145,33.630,-8.667,-6.287,0.066
0.106,1.511,0.634,-39.185,5.615,-28.748,0.066
-1.664,0.151,-1.135,19.226,-34.912,-37.903,0.066
2.583,1.563,-1.597,11.475,-24.963,-32.532,0.066
-0.046,-0.283,-1.337,-28.564,18.066,-56.763,0.066
-0.560,-0.322,0.589,-29.785,21.423,-54.565,0.066
-0.551,-0.306,-2.020,30.151,16.052,-42.480,0.066
-0.519,0.572,-1.879,5.554,17.639,-37.048,0.066
-1.402,0.793,0.047,-30.762,6.042,-49.683,0.066
0.097,0.326,-2.159,32.043,-31.433,-46.814,0.066
0.967,1.051,-0.463,-46.265,4.761,-51.147,0.066
-0.680,-1.008,-0.652,-27.466,13.916,-65.186,0.066
0.760,1.137,-0.938,49.500,-23.193,-46.204,0.066
-0.367,0.663,-1.236,-31.799,26.917,-48.950,0.066
-0.750,-0.627,1.288,-10.193,9.705,-50.171,0.066
0.957,0.547,-4.000,47.852,-11.475,-45.288,0.066
-1.563,0.582,0.083,-32.776,12.451,-68.176,0.066
-0.671,0.022,-1.028,13.306,-21.729,-54.932,0.066
0.938,1.305,-0.867,25.391,-26.917,-57.983,0.066
-0.538,-0.202,-0.461,-20.752,1.587,-75.684,0.066
1.024,1.315,-3.102,35.645,-4.150,-57.373,0.066
-0.607,-0.082,1.406,-37.048,18.677,-63.599,0.066
-0.474,-0.284,-0.944,-7.935,21.423,-47.302,0.066
0.801,0.088,-1.147,21.362,3.357,-62.439,0.066
-0.776,-0.389,1.568,-31.433,11.414,-61.829,0.066
1.325,0.926,-4.000,67.139,-3.906,-63.416,0.066
-2.348,-0.926,3.681,-83.130,27.893,-61.279,0.066
0.616,-0.692,-4.000,109.741,-34.363,-54.688,0.066
-1.984,2.843,2.429,-10.498,-23.193,-56.580,0.066
1.382,1.109,-3.993,37.170,-11.658,-79.895,0.066
-2.328,-0.053,0.090,-41.809,-3.479,-81.299,0.066
1.535,1.182,-3.332,66.284,-21.179,-57.190,0.066
1.283,-1.545,1.762,-59.937,48.645,-73.608,0.066
-1.932,0.049,-0.486,43.335,24.292,-61.584,0.066
1.363,-0.189,-3.988,44.800,20.081,-67.017,0.066
-2.019,-0.399,-0.500,-21.729,38.269,-77.637,0.066
-1.127,-0.333,-0.865,51.514,-31.372,-70.496,0.066
-2.369,-0.071,-1.537,37.537,-63.416,-72.876,0.066
1.074,2.392,-0.241,28.564,-95.398,-75.256,0.066
2.837,1.625,-1.315,8.057,-48.096,-80.200,0.066
2.337,0.964,-4.000,-38.513,9.644,-94.971,0.066
0.589,-1.562,1.219,-94.910,36.621,-104.492,0.066
0.971,0.789,-4.000,14.648,45.959,-76.782,0.066
-1.843,-1.638,0.714,-130.859,94.543,-61.157,0.066
-0.402,-0.175,1.485,44.678,13.916,-44.189,0.066
-2.162,0.626,-2.116,-52.490,36.255,-64.148,0.066
-0.563,-0.508,1.363,5.249,-65.796,-79.224,0.066
-0.961,0.596,-0.439,-7.996,-61.768,-103.455,0.066
1.514,2.540,-2.519,40.161,-70.679,-111.328,0.066
1.684,-0.476,-0.876,-52.490,9.277,-105.530,0.066
-0.710,-1.622,-0.561,-48.401,62.683,-110.718,0.066
-0.197,-0.037,1.307,11.475,44.250,-77.026,0.066
-0.691,-0.063,-2.219,28.625,35.095,-69.275,0.066
-0.148,-0.096,4.000,-41.931,37.842,-73.975,0.243
-1.056,0.008,-4.000,77.393,-3.601,-77.393,0.243
-2.229,-0.895,1.532,-17.273,-50.659,-96.802,0.243
0.856,1.168,-1.488,50.659,-87.158,-98.328,0.243
2.304,1.365,-0.935,58.777,-45.959,-108.154,0.243
0.364,0.363,-1.231,1.221,17.822,-96.191,0.243
0.247,1.898,-4.000,-27.710,45.837,-79.895,0.243
0.074,-2.178,4.000,-56.580,49.194,-75.073,0.243
-1.491,-4.000,-4.000,-129.822,85.327,-47.119,0.243
-1.241,-4.000,4.000,-173.340,118.225,57.861,0.243
-1.520,-4.000,-3.523,-302.246,177.979,-54.382,0.243
-0.721,-4.000,0.549,-43.152,84.167,-69.397,0.243
-1.349,-4.000,2.202,-77.881,130.371,4.150,0.243
-2.509,-0.742,-4.000,-16.541,128.967,105.225,0.243
-2.779,-1.131,0.278,35.156,-14.648,113.281,0.243
2.224,1.175,-0.946,46.570,14.709,42.786,0.243
-2.031,-2.640,-1.369,-14.343,3.845,55.908,0.243
0.090,-3.207,1.690,54.382,24.048,63.538,0.243
1.312,1.409,1.977,168.091,-65.247,77.576,0.243
-1.857,-1.029,-3.297,130.371,14.099,102.783,0.243
-1.870,0.299,-1.075,159.546,-59.021,128.479,0.243
-2.958,1.261,1.352,134.277,-151.550,159.851,0.243
-1.065,-0.380,-2.357,145.874,-187.683,120.422,0.243
2.006,0.164,-1.246,180.298,-245.605,129.150,0.243
2.676,0.141,1.031,149.048,-227.356,115.540,0.243
4.000,4.000,-4.000,218.750,-106.140,120.239,0.243
-1.580,4.000,-0.990,6.958,54.199,171.936,0.243
-1.956,1.068,2.248,-44.006,118.347,66.650,0.243
-0.500,-1.149,3.374,-41.748,57.373,105.896,0.243
1.797,1.937,0.139,-59.143,29.663,121.643,0.243
0.051,-0.265,1.154,-54.199,8.972,99.304,0.243
-0.126,0.181,-0.874,-67.383,12.573,92.529,0.243
-0.622,0.346,0.099,-69.458,2.136,71.350,0.243
0.331,0.007,-0.258,-75.500,-2.747,69.824,0.243
0.689,-0.045,-0.038,-66.895,4.150,66.833,0.243
-0.247,-0.500,-0.238,-55.725,15.381,89.050,0.243
-0.352,0.073,-0.611,-53.528,12.451,80.505,0.243
1.004,-0.890,2.220,-49.011,-3.723,81.177,0.243
-0.293,0.929,-0.443,-38.574,28.931,79.468,0.243
-0.089,-0.656,1.220,-26.978,9.827,74.768,0.243
0.638,-2.141,-2.784,2.930,14.465,85.693,0.243
-1.550,-0.141,-0.339,-9.216,32.532,104.736,0.243
0.052,-0.660,0.575,14.099,6.409,116.089,0.243
-1.328,0.229,-2.656,46.082,6.104,123.779,0.243
3.881,4.000,-4.000,-1.282,-45.898,120.972,0.243
3.155,4.000,-4.000,-1.404,-87.708,64.758,0.243
1.562,0.498,-4.000,-120.605,4.395,65.735,0.243
1.244,-3.788,3.813,-63.171,41.260,113.281,0.243
2.247,-0.821,-4.000,115.601,39.734,114.624,0.243
-1.284,2.653,3.504,7.996,79.590,104.858,0.243
0.015,1.873,0.716,30.273,47.180,83.557,0.243
-0.135,-0.385,-1.666,-3.662,41.992,82.581,0.243
-0.194,0.401,1.369,-14.221,33.569,93.018,0.243
0.768,-0.422,-2.581,-33.142,64.026,88.745,0.243
0.373,-0.080,0.027,-22.827,48.828,77.881,0.243
-0.915,-1.084,1.342,-48.218,66.223,84.290,0.243
-0.664,-0.710,-1.264,16.418,48.096,90.393,0.243
1.034,-0.810,2.157,24.353,31.311,101.379,0.243
-3.775,0.063,-1.755,-0.488,51.941,119.080,0.243
0.837,1.206,-1.227,103.821,-58.960,114.258,0.243
-3.258,2.018,1.408,12.024,-93.689,73.853,0.243
-0.343,0.064,-4.000,26.489,-150.635,51.453,0.243
-0.191,-3.690,2.184,-71.045,-176.208,50.171,0.243
3.999,-4.000,-4.000,-152.039,-28.198,23.437,1.951
4.000,-4.000,-1.998,57.861,-31.006,44.373,1.951
0.794,-1.623,-4.000,28.076,61.279,34.668,1.951
0.416,-3.275,-1.812,9.949,108.215,13.306,1.951
-2.708,-0.823,3.933,73.792,66.101,32.776,1.951
-0.240,1.473,-0.918,44.800,39.612,52.734,1.951
0.350,0.483,-0.234,48.950,4.578,32.227,1.951
0.155,0.105,0.737,33.691,3.662,34.302,1.951
-0.450,0.477,0.047,20.020,6.226,42.725,1.951
-0.642,0.673,-0.526,12.329,-16.052,7.812,1.951
-0.859,-0.003,0.423,4.333,-41.077,-1.099,1.951
0.181,0.348,-0.249,8.911,-44.800,9.399,1.951
0.884,0.706,-0.653,-19.226,-39.917,0.671,1.951
1.832,1.745,-2.005,-57.678,-9.338,-9.094,1.951
0.939,-1.096,-1.156,-79.224,22.766,-24.475,1.951
-0.305,-0.723,-1.007,-57.373,19.653,-21.240,1.951
-0.565,-0.741,-2.187,-42.542,7.996,-25.513,1.951
-0.299,-1.470,-1.093,-22.278,-15.503,-19.043,1.951
0.057,-0.567,-0.997,21.851,-8.545,-8.789,1.951
0.261,-0.193,-1.212,36.255,0.916,-3.662,1.951
0.438,0.397,-1.704,47.974,10.498,2.747,1.951
0.128,0.896,-1.448,33.264,16.479,-5.920,1.951
-0.322,0.766,-0.990,15.320,15.991,-8.972,1.951
-0.289,0.657,-1.003,7.812,4.456,-4.272,1.951
-0.234,0.584,-0.197,-3.662,-4.700,-0.305,1.951
-0.056,0.027,0.178,-8.545,-12.634,-0.732,1.951
0.275,0.118,-0.309,-6.226,-13.916,1.770,1.951
0.219,-0.097,-0.745,-10.681,-5.493,1.526,1.951
0.136,-0.283,-1.245,-11.353,1.587,2.625,1.951
-0.085,-0.448,-1.207,-10.803,3.174,5.615,1.951
-0.162,-0.276,-1.278,-3.845,-2.136,5.066,1.951
0.179,-0.153,-1.362,3.113,-4.578,4.944,1.951
0.343,-0.042,-1.261,9.216,-3.357,4.578,1.951
-0.016,0.214,-1.155,6.653,1.709,5.066,1.951
-0.159,0.134,-0.881,5.310,0.549,3.235,1.951
-0.041,0.099,-0.849,0.671,-2.502,1.343,1.951
0.021,0.089,-0.627,-3.235,-3.113,1.099,1.951
0.075,-0.054,-0.855,-4.395,-1.831,0.610,1.951
0.036,-0.183,-0.892,-3.174,-0.488,1.038,1.951
-0.080,-0.165,-1.005,-3.113,0.549,2.258,1.951
0.060,-0.067,-1.207,-0.854,0.000,2.197,1.951
0.108,0.049,-1.092,1.343,-0.732,0.977,1.951
0.094,-0.013,-1.158,0.793,2.625,0.732,1.951
-0.074,0.015,-1.094,1.831,2.686,0.183,1.951
-0.092,0.142,-1.061,2.258,-0.366,-0.488,1.951
-0.008,0.094,-0.932,1.831,-1.160,-2.625,1.951
0.052,0.192,-0.936,2.991,-0.122,-3.113,1.951
-0.089,0.249,-1.007,0.366,2.380,-3.235,1.951
-0.169,0.145,-1.041,-3.235,4.578,-3.845,1.951
-0.124,0.130,-0.975,-4.089,1.587,-3.784,1.951
-0.000,0.112,-0.959,-1.648,-1.465,-3.845,1.951
0.088,0.110,-0.970,0.793,-1.526,-3.967,1.951
0.110,0.085,-0.979,1.343,1.221,-4.333,1.951
-0.086,0.080,-1.045,-2.869,5.066,-5.127,1.951
-0.161,-0.066,-0.985,-5.859,4.150,-5.371,1.951
-0.006,-0.103,-1.023,-4.944,0.366,-5.249,1.951
0.101,-0.118,-0.938,-0.793,-1.343,-4.089,1.951
0.135,-0.042,-1.017,1.404,0.793,-4.028,1.951
0.056,0.018,-0.978,1.343,2.686,-4.456,1.951
-0.033,0.036,-1.039,0.061,3.052,-3.723,1.951
-0.028,0.098,-0.963,-0.610,0.488,-2.075,1.951
0.053,0.058,-1.044,-1.831,-0.488,-0.427,1.951
0.172,0.024,-0.994,-1.282,-1.282,0.732,1.951
0.042,0.030,-1.030,-2.502,0.854,1.648,1.951
-0.078,-0.044,-0.933,-3.296,1.587,2.197,1.951
-0.045,-0.052,-0.963,-1.648,-0.610,2.869,0.638
0.059,-0.049,-0.978,0.244,-1.526,2.991,0.638
0.071,0.009,-0.973,1.709,-0.854,2.563,0.638
0.024,0.030,-1.003,-0.122,0.732,1.648,0.638
-0.010,0.044,-0.985,-1.587,0.854,1.099,0.638
-0.004,0.009,-0.975,-2.502,0.549,0.427,0.638
0.007,-0.038,-0.987,-2.319,0.671,0.488,0.638
0.000,-0.015,-1.001,-1.099,0.549,0.488,0.638
0.005,0.023,-0.990,0.000,0.305,0.671,0.638
-0.013,0.021,-0.967,0.244,-0.305,0.671,0.638
0.005,0.069,-0.999,0.427,0.183,0.488,0.638
0.026,0.030,-1.002,-1.099,0.305,-0.183,0.638
0.023,0.020,-0.982,-1.831,0.854,-0.732,0.638
0.002,0.009,-0.999,-1.526,1.282,-0.732,0.638
-0.016,-0.004,-0.996,-1.404,1.099,-1.160,0.638
-0.010,-0.004,-0.995,-0.305,0.549,-0.671,0.638
0.013,0.026,-1.002,-0.183,0.122,-0.244,0.638

0.008,-0.071,-0.983,-0.610,0.488,-0.183,0.189
0.010,-0.073,-0.983,-0.610,0.732,0.000,0.189
0.009,-0.074,-0.987,-0.671,0.488,-0.244,0.189
0.010,-0.073,-0.986,-0.671,0.610,-0.061,0.189
0.008,-0.072,-0.984,-0.610,0.488,-0.183,0.189
0.008,-0.070,-0.982,-0.732,0.488,-0.244,0.189
0.010,-0.070,-0.984,-0.793,0.366,-0.061,0.189
0.010,-0.069,-0.984,-0.610,0.671,-0.122,0.189
0.010,-0.072,-0.983,-0.549,0.427,-0.122,0.189
0.010,-0.068,-0.984,-0.732,0.732,-0.122,0.189
0.010,-0.070,-0.984,-0.610,0.427,-0.305,0.189
0.011,-0.069,-0.982,-0.854,0.366,0.000,0.189
0.010,-0.068,-0.984,-0.549,0.061,-0.122,0.189
0.007,-0.067,-0.985,-0.610,0.305,-0.061,0.189
0.010,-0.068,-0.984,-0.610,0.366,-0.183,0.189
0.010,-0.069,-0.987,-0.610,0.305,-0.305,0.189
0.009,-0.070,-0.987,-0.549,0.610,-0.366,0.189
0.013,-0.068,-0.986,-0.671,0.427,-0.122,0.189
0.008,-0.068,-0.987,-0.488,0.488,-0.244,0.189
0.010,-0.070,-0.982,-1.038,0.671,-0.366,0.189
0.010,-0.068,-0.985,-0.610,0.427,-0.061,0.189
0.011,-0.068,-0.984,-0.671,0.305,-0.305,0.189
0.011,-0.072,-0.984,-0.732,0.671,0.122,0.189
0.009,-0.069,-0.987,-0.610,0.549,-0.061,0.189
-0.001,-0.160,-1.115,-1.831,0.427,-0.427,0.189
-0.012,-0.073,-0.835,2.014,0.122,0.305,0.189
0.052,0.062,-1.466,-3.784,4.150,1.770,0.189
0.670,-0.001,-1.828,-12.024,10.498,8.728,0.189
-0.924,1.137,-2.522,-30.029,-0.061,-3.906,0.189
-2.532,-0.191,3.306,1.831,-34.912,-3.540,0.189
0.828,0.777,-3.559,38.940,-68.909,-8.301,0.189
3.590,0.413,-0.307,27.893,-26.611,-26.184,0.189
1.658,0.059,-1.411,-6.653,41.382,-27.283,0.189
-0.771,0.283,0.518,-5.310,63.049,-11.292,0.495
-1.940,-0.501,1.633,-38.330,49.316,8.667,0.495
-0.494,1.503,-1.553,37.476,-13.184,21.729,0.495
-0.293,1.481,0.327,-6.165,-10.742,-6.409,0.495
-0.901,1.641,-1.109,-10.193,-34.424,-7.263,0.495
0.318,-0.086,-1.070,-9.644,-23.437,10.010,0.495
0.898,0.881,-1.714,-6.165,-11.597,18.005,0.495
-0.608,-0.337,0.263,-6.042,-8.728,-0.366,0.495
1.946,1.589,-2.843,26.978,1.099,5.066,0.495
-0.642,0.696,0.622,-5.920,15.503,-2.075,0.495
-0.640,0.306,-1.478,-9.766,23.560,8.423,0.495
-1.141,0.550,0.260,12.146,-6.226,15.015,0.495
0.876,1.109,-1.818,17.761,-19.836,11.963,0.495
0.971,0.553,-0.141,-7.568,-6.165,-3.906,0.495
-0.576,0.207,-0.303,-37.537,14.099,-6.897,0.495
-1.090,-0.181,-0.959,-11.230,-3.601,-7.568,0.495
-0.283,-0.135,0.587,24.231,-22.888,-1.831,0.495
1.684,0.518,-1.860,-4.639,0.732,-5.371,0.495
-0.291,-0.016,-2.139,-19.531,31.860,-8.850,0.495
-1.221,-0.548,-0.015,13.428,13.794,-8.545,0.495
-0.288,2.146,-0.373,8.667,-2.625,-12.695,0.495
-0.543,0.520,-1.262,4.456,-8.545,-18.066,0.495
-0.109,0.886,-1.281,17.456,-33.081,-23.743,0.495
0.095,0.972,-1.000,-0.671,-19.714,-18.555,0.495
0.133,0.276,-0.634,-9.338,-8.423,-18.921,0.495
-0.563,-0.449,-0.287,-12.329,3.174,-19.775,0.495
1.056,0.542,-0.435,12.573,2.869,-18.738,0.495
0.368,1.655,-0.928,-5.249,34.241,-18.433,0.495
-1.869,-0.559,-1.241,-40.222,21.179,-25.452,0.495
0.014,0.582,-1.199,18.127,-28.442,-21.057,0.495
-0.001,-0.131,-1.231,-28.687,-14.404,-34.790,0.495
-0.282,-0.591,-0.765,7.446,-19.958,-37.842,0.495
1.188,0.892,-1.997,6.775,-3.601,-36.682,0.495
-0.650,0.248,-1.201,-3.235,17.212,-32.166,0.495
-0.519,-0.199,-0.108,20.386,-6.470,-32.104,0.495
1.023,1.883,-1.247,8.362,-2.991,-26.245,0.495
-0.787,-0.556,-0.672,-38.147,28.992,-41.016,0.495
0.006,0.984,1.203,32.471,-13.489,-41.748,0.495
0.670,1.641,-0.584,-8.057,-4.456,-38.574,0.495
-0.925,-0.568,-0.547,-30.396,2.563,-39.734,0.495
0.538,0.605,-2.475,18.250,-18.616,-42.542,0.495
1.021,0.183,-1.817,-6.714,27.466,-48.218,0.495
-0.893,-0.608,0.385,-30.090,29.236,-51.636,0.495
1.106,1.484,-3.165,49.072,2.625,-40.161,0.495
-1.036,-0.411,0.348,-25.391,31.799,-42.725,0.495
-0.415,-0.033,0.702,22.766,-9.033,-38.269,0.495
-0.068,1.446,-0.411,14.282,-15.625,-46.082,0.495
-1.346,0.218,-0.629,-30.212,-3.235,-60.791,0.495
0.461,0.126,-2.944,25.940,-26.855,-58.228,0.495
-0.780,0.824,-0.279,-7.751,-6.287,-64.941,0.495
1.008,-0.356,0.535,8.545,-4.395,-56.335,0.495
0.021,1.048,-2.408,-4.089,13.855,-52.002,0.495
-0.133,-1.146,1.053,-31.006,33.630,-55.420,0.495
1.602,0.020,-2.719,56.396,11.353,-55.298,0.495
-1.599,-0.903,1.285,-30.518,64.575,-52.612,0.495
-1.234,0.635,-1.718,46.082,18.494,-49.011,0.495
-0.917,-0.433,-1.872,72.754,-33.020,-62.195,0.495
0.126,-0.520,3.166,-33.447,-32.349,-59.937,0.495
3.253,2.744,-4.000,164.795,-82.581,-57.068,0.495
0.131,-0.094,-0.606,-77.576,-14.404,-81.299,0.495
0.665,0.112,-0.895,-56.885,-6.042,-75.928,0.495
1.511,1.072,-0.807,-18.188,31.250,-55.115,0.085
-0.990,-1.717,-1.529,-82.520,85.388,-47.913,0.085
-1.689,-0.731,2.339,-9.338,35.461,-42.114,0.085
-0.833,-0.937,-3.164,17.090,3.845,-50.598,0.085
-0.184,0.059,1.254,44.617,-23.987,-47.485,0.085
-1.051,1.370,-0.783,1.160,-13.306,-52.490,0.085
-0.548,-0.681,-2.858,28.320,-40.466,-75.989,0.085
1.124,1.739,-2.013,25.940,-43.640,-71.960,0.085
-0.211,2.516,-2.897,-11.169,0.977,-78.552,0.085
-1.491,-0.774,0.063,-42.542,-11.475,-82.275,0.085
1.946,2.274,-1.370,73.914,-10.437,-52.490,0.085
-0.824,-0.415,0.200,-86.670,60.974,-45.349,0.085
-1.423,-0.028,-0.715,-5.920,12.878,-40.527,0.085
0.688,-0.430,0.042,-7.263,26.611,-48.889,0.085
-1.277,-0.483,0.178,-1.953,1.282,-63.293,0.085
-1.220,-1.131,-1.132,-1.648,-22.827,-72.327,0.085
0.093,0.852,-2.401,31.372,-42.603,-92.590,0.085
1.511,1.294,-1.142,-2.686,-33.630,-77.271,0.085
0.311,-1.693,-2.128,-49.622,15.625,-87.952,0.085
1.352,2.493,0.317,29.907,1.770,-59.753,0.085
-2.367,-0.987,-0.669,-47.119,40.344,-66.650,0.085
-1.616,-3.103,-1.264,-23.865,39.795,-12.146,0.085
0.125,-4.000,4.000,-345.825,138.916,1.892,0.085
2.422,-4.000,0.082,-310.181,114.502,-54.993,0.085
-3.881,-4.000,-4.000,38.574,13.916,50.415,0.085
-0.468,1.580,2.123,106.201,8.362,111.877,0.085
-3.096,1.940,-0.862,142.944,20.996,97.107,0.085
-2.870,-0.436,-2.295,94.666,41.016,119.141,0.085
-0.378,2.706,-3.204,144.592,-43.823,126.343,0.085
-0.259,-0.792,4.000,77.759,-42.480,109.375,0.085
-1.863,-0.423,-3.958,92.163,-38.574,82.581,0.085
-0.092,-1.440,0.974,141.052,-122.070,109.802,0.085
0.678,1.788,-0.811,165.039,-106.323,112.000,0.085
-0.177,0.113,2.716,197.998,-133.728,90.515,0.085
-0.256,-0.750,2.101,123.352,-99.792,98.877,0.085
2.709,1.754,-3.596,148.804,-81.726,134.033,0.085
2.667,4.000,-4.000,18.005,28.748,182.922,0.085
4.000,4.000,-4.000,-37.781,24.963,116.577,0.085
-1.828,-1.442,0.814,-53.406,5.188,54.871,0.085
2.213,-2.732,0.133,2.319,8.789,117.920,0.085
-1.018,0.819,0.398,-32.349,6.348,127.441,0.085
0.359,0.015,-1.639,-37.598,9.094,121.033,0.085
0.227,0.715,-2.001,-46.570,24.292,95.703,0.085
-0.993,0.396,0.297,-43.457,-13.245,77.637,0.085
-0.937,0.507,-1.691,-71.289,-9.888,61.951,0.085
0.451,-0.829,-1.498,-49.866,-6.042,69.580,0.085
1.314,0.017,-1.310,-59.692,-2.747,58.533,0.085
0.391,-0.086,0.317,-65.186,27.222,68.970,0.085
-1.506,-1.163,2.007,-49.866,16.602,66.162,0.085
2.695,1.307,-2.439,-21.545,31.616,97.351,0.085
1.921,-1.086,0.022,-0.854,86.304,74.036,0.085
-0.606,-1.125,-1.492,23.804,101.196,101.685,0.085
-1.320,3.976,-1.762,6.348,121.643,148.560,0.085
-3.115,2.262,-4.000,-148.315,89.905,116.394,0.085
1.275,-0.860,-3.749,-123.901,-18.555,83.374,0.085
2.426,-0.372,-0.670,71.655,-87.158,70.862,0.085
2.533,-0.103,-1.333,22.217,5.737,92.102,0.085
0.928,-0.251,0.539,3.723,34.546,61.584,0.085
-1.637,-1.122,0.923,25.940,43.091,96.558,0.085
-0.510,0.558,-1.369,33.813,53.406,103.455,0.085
0.165,0.327,0.495,2.441,41.809,108.704,0.085
-0.017,-0.106,-0.465,14.282,29.785,98.450,0.085
0.226,0.141,-0.433,-4.395,33.630,101.074,1.758
-1.042,-0.050,-0.315,-12.329,30.212,85.266,1.758
-2.438,0.289,0.091,-15.381,3.479,83.557,1.758
-0.309,0.881,-0.183,77.942,-85.571,67.688,1.758
2.094,3.377,-2.577,-7.935,-77.271,70.007,1.758
1.545,2.395,-4.000,-12.817,-22.461,59.204,1.758
1.886,0.747,-2.384,-55.420,2.380,53.589,1.758
-0.929,-1.524,0.486,-57.556,7.690,61.096,1.758
1.477,0.049,-3.990,55.542,3.784,86.243,1.758
1.301,0.123,-1.661,-27.466,41.504,78.186,1.758
0.019,-0.499,1.845,-10.986,47.974,66.101,1.758
-1.183,0.177,-1.910,4.944,31.372,74.219,1.758
-0.574,0.239,0.078,-0.122,5.127,60.974,1.758
0.048,-0.320,0.274,0.732,-0.793,55.420,1.758
-0.842,0.013,-1.061,10.620,-20.935,42.114,1.758
0.023,0.001,-0.860,19.897,-33.813,63.965,1.758
0.752,0.786,-2.154,7.690,-24.536,60.791,1.758
0.530,-0.270,-1.109,-16.235,-15.808,39.856,1.758
1.422,-0.001,-1.516,7.202,-17.700,25.696,1.758
1.057,0.042,-1.097,-15.869,-0.183,-3.357,1.758
0.845,-0.323,-1.468,-5.432,17.700,-0.977,1.758
0.266,-0.341,-0.969,-2.014,23.743,-3.357,1.758
0.159,-0.509,-0.672,-0.977,17.944,2.136,1.758
0.184,-0.030,-1.148,24.170,29.846,3.540,1.758
-0.153,-0.192,-0.495,5.371,19.775,4.150,1.758
-0.436,0.131,-0.631,16.052,9.888,6.836,1.758
-0.486,0.162,-0.801,5.981,-0.916,8.118,1.758
-0.415,0.008,-0.617,1.404,-10.376,11.963,1.758
0.055,0.135,-0.762,6.714,-20.508,14.038,1.758
0.251,-0.121,-1.432,-8.484,-12.146,14.038,1.758
0.448,-0.203,-0.980,-2.380,-5.554,14.893,1.758
0.386,-0.010,-1.829,-5.249,5.920,10.010,1.758
-0.010,-0.508,-0.769,-24.414,15.625,0.305,1.758
-0.239,-0.514,-1.260,-11.536,15.503,2.014,1.758
-0.452,-0.557,-0.813,-5.981,8.423,-1.831,1.758
-0.255,-0.674,-0.385,5.127,-0.671,-2.136,1.758
0.189,-0.411,-0.637,27.344,-4.761,0.977,1.758
-0.073,0.025,-0.622,18.677,-0.610,-2.014,1.758
-0.911,-0.055,-0.706,-8.667,-15.320,-5.127,1.758
0.153,-0.893,0.216,-42.908,-39.185,-5.737,1.758
0.521,-3.350,-1.665,-64.514,-19.409,-14.709,1.758
