aX,aY,aZ,gX,gY,gZ,S
0.278,-0.240,-2.861,10.315,-8.667,4.089,0.081
-0.430,-0.148,-1.374,-6.287,7.324,11.353,0.081
-0.734,0.147,1.177,0.305,-3.357,32.959,0.081
0.574,2.273,-3.931,42.664,-33.142,40.833,0.081
0.565,-0.725,0.633,-33.447,6.226,22.522,0.081
0.795,0.778,-2.241,41.077,-3.296,38.452,0.081
1.034,0.273,0.636,-30.029,25.208,31.982,0.081
-1.866,-0.235,0.564,-44.800,50.476,33.325,0.081
0.283,1.027,-1.482,61.279,-14.709,48.523,0.081
-0.758,0.890,-0.192,-52.429,6.836,39.673,0.081
0.790,0.844,-0.983,3.113,-36.560,42.969,0.081
1.722,0.699,-0.245,-30.273,-23.071,30.212,0.081
-0.011,-0.428,0.909,-53.772,10.864,39.917,0.081
1.930,0.345,-2.777,26.978,-2.014,45.044,0.081
-0.394,-1.702,1.360,-42.114,43.884,54.199,0.081
-0.104,2.003,-4.000,47.913,14.893,60.181,0.081
0.057,-0.435,0.625,-27.283,22.400,48.157,0.081
-1.296,0.143,0.648,-40.771,25.085,58.228,0.081
0.604,1.473,-3.565,70.068,-42.969,45.715,0.081
0.092,-0.334,2.463,-56.580,7.996,43.884,0.081
2.039,0.119,-4.000,44.495,-18.494,53.650,0.081
-0.832,-0.067,1.278,-59.265,20.874,42.053,0.081
1.596,0.480,-2.123,65.369,-7.996,58.533,0.081
-1.493,0.427,-0.376,-50.537,24.841,47.485,0.081
-0.104,1.965,1.733,56.030,-11.963,63.843,0.081
1.314,0.110,-2.652,-39.429,5.066,50.110,0.081
-0.915,0.608,3.610,-44.739,28.198,39.490,0.081
0.900,0.204,-4.000,49.194,-0.183,50.781,0.081
-0.246,-0.015,1.132,-49.133,46.326,49.194,0.081
-0.209,0.439,-3.409,33.508,30.579,70.984,0.081
-0.488,1.079,-0.469,-19.958,24.170,48.279,0.081
-1.564,1.015,0.542,-42.664,7.996,61.096,0.081
1.569,-0.319,-3.261,39.551,-28.931,39.917,0.081
-0.726,0.065,2.235,-59.326,5.493,53.833,0.081
0.168,-1.625,-2.941,21.484,-14.404,45.471,0.081
-0.220,0.397,0.981,14.282,-19.226,53.772,0.081
2.232,-0.138,-2.465,48.767,-16.479,56.641,0.081
2.178,0.444,-0.571,1.587,36.255,59.265,0.081
-0.894,0.483,-3.496,-30.640,96.191,69.763,0.081
-0.790,0.368,-0.852,7.507,46.509,67.017,0.081
-1.476,1.798,-2.215,19.531,-6.104,65.491,0.081
0.467,0.915,1.044,-16.968,-11.108,64.148,0.081
0.592,-0.711,-2.654,-5.737,-19.775,60.486,0.081
-0.250,-0.083,2.601,-34.119,-30.884,57.739,0.081
1.196,-0.203,-2.026,17.639,-19.287,64.148,0.081
-0.049,-0.733,2.021,-41.321,15.320,60.913,0.081
0.897,0.128,-0.765,22.034,8.606,76.172,0.081
0.479,1.020,-1.814,-3.479,54.871,83.008,0.128
-1.906,0.269,-1.446,15.259,-0.610,86.060,0.128
-1.121,1.518,-1.606,0.366,-62.256,82.703,0.128
0.736,0.626,-1.334,19.470,-38.391,68.359,0.128
2.159,-0.549,-0.659,-25.879,-0.549,85.144,0.128
-0.375,0.123,-1.385,9.399,10.376,77.148,0.128
2.241,-0.746,0.849,17.700,40.955,76.782,0.128
-1.416,-0.121,-1.490,-30.945,60.730,76.172,0.128
-0.166,-0.303,2.100,14.282,37.903,99.854,0.128
-2.213,0.507,-3.381,43.213,5.371,99.609,0.128
0.607,-0.035,1.542,17.334,-45.471,87.769,0.128
-0.768,3.435,-0.179,52.368,-74.158,84.778,0.128
2.471,-0.168,-1.640,-28.564,-44.250,75.317,0.128
-0.072,1.150,-2.425,-115.845,-71.960,71.777,0.128
2.131,-4.000,1.520,-481.445,-13.000,10.742,0.128
4.000,-4.000,1.361,-160.645,14.221,-157.104,0.128
-4.000,-4.000,-4.000,57.983,-70.374,-204.468,0.128
1.097,-1.488,1.978,121.582,-47.363,-20.081,0.128
4.000,-4.000,3.835,129.272,-34.180,-145.630,0.128
-3.196,1.783,-4.000,244.629,-49.072,-148.071,0.128
1.916,1.859,4.000,88.745,-76.172,-163.818,0.128
-0.520,-1.327,-0.486,93.079,18.738,-129.028,0.128
-1.016,0.848,-3.640,40.344,49.500,-139.832,0.128
0.135,-0.282,0.657,130.371,-20.508,-139.282,0.128
0.371,-0.535,-2.580,46.814,95.154,-147.461,0.128
-0.896,-0.958,1.678,70.740,19.714,-152.954,0.128
-0.139,0.135,-0.622,85.144,7.507,-132.202,0.128
1.504,1.450,-2.549,99.976,19.958,-156.555,0.128
-2.550,2.725,-1.506,79.834,40.710,-154.602,0.128
-2.204,3.684,-3.999,-24.780,15.747,-121.155,0.128
-2.677,4.000,-4.000,-45.715,-27.466,-162.231,0.128
-0.472,0.711,-1.279,-136.292,-9.460,-182.495,0.128
-1.130,0.072,1.519,-92.285,-64.819,-175.293,0.128
4.000,-0.182,-2.968,17.761,-59.875,-150.085,0.128
-1.415,-0.371,3.297,-22.827,-28.015,-177.795,0.128
1.209,-0.727,-0.203,-36.072,-4.395,-164.978,0.128
-0.468,0.295,-1.885,-42.847,21.362,-160.522,0.128
-0.313,-0.421,-0.951,-59.265,27.161,-149.658,0.128
-0.506,-1.099,-0.712,-65.979,31.433,-170.349,0.128
0.383,-1.638,-0.803,-30.090,29.236,-169.128,0.128
0.481,-1.062,-0.580,-6.226,37.842,-160.522,0.128
-1.990,-0.041,-2.775,31.189,35.095,-145.508,0.128
-0.328,3.250,-0.537,60.730,-15.503,-171.631,0.128
2.002,4.000,-3.031,81.726,-35.645,-156.738,0.128
-2.716,3.550,-0.248,-48.889,9.521,-172.058,0.128
-0.274,1.278,-4.000,29.724,-50.110,-193.359,0.128
-0.107,-0.242,4.000,-41.199,-6.592,-169.861,0.128
0.013,-1.645,-3.842,-8.789,4.211,-155.090,0.128
0.222,1.158,-1.656,43.335,-22.705,-148.743,0.128
1.021,-0.353,1.474,3.113,0.549,-162.048,0.128
-0.543,0.644,0.175,-7.812,8.240,-151.794,0.128
0.837,0.542,-0.397,-13.733,14.771,-148.254,0.128
-0.538,-0.309,0.469,-40.771,27.893,-159.729,0.128
0.596,0.233,-0.914,-0.671,13.062,-144.775,0.128
0.639,0.864,-1.588,-20.081,27.527,-151.062,0.128
-0.577,-1.599,-1.157,-42.358,20.752,-151.855,0.128
-1.024,-0.716,-2.759,-8.789,-29.053,-128.357,0.128
-0.558,0.858,-0.867,-12.329,-44.617,-102.600,0.128
0.685,-0.126,-1.882,-21.484,-19.531,-53.406,0.128
0.077,0.847,-2.545,-22.705,11.414,-17.456,0.128
-0.151,-0.411,-2.098,-16.663,6.836,-11.047,0.128
-0.373,-0.958,-0.535,2.441,-3.418,-12.024,0.128
-0.121,-0.830,-1.601,22.827,-11.475,-0.977,0.128
0.483,-0.613,-0.119,55.664,-15.137,15.320,0.128
1.318,0.619,-1.354,71.289,-6.409,18.982,2.361
-0.034,0.233,-1.090,43.884,12.146,5.615,2.361
-0.343,0.523,-0.657,35.583,0.610,-2.441,2.361
-0.107,0.626,-0.274,17.395,-9.644,-3.906,2.361
0.158,0.586,-0.781,-1.221,-8.850,-6.042,2.361
0.032,0.111,0.190,-5.310,-9.827,-3.296,2.361
0.387,0.095,-0.771,-14.160,5.920,-2.136,2.361
-0.209,0.358,-1.061,-15.686,10.803,-5.371,2.361
-0.560,-0.360,-1.029,-28.320,10.010,-9.277,2.361
-0.424,-0.289,-1.182,-12.268,-3.784,-8.911,2.361
-0.122,-0.017,-1.314,2.502,-10.559,-10.498,2.361
0.340,-0.086,-1.405,8.667,-7.080,-13.672,2.361
0.296,0.319,-1.490,11.597,2.075,-15.381,2.361
-0.082,0.360,-0.994,2.502,10.254,-15.930,2.361
-0.002,0.251,-0.928,-0.671,6.104,-16.785,2.361
-0.114,0.150,-0.575,-1.526,3.723,-15.381,2.361
-0.075,0.004,-0.609,-0.977,1.770,-11.780,2.361
0.096,0.090,-0.930,1.282,-2.075,-10.010,2.361
0.103,0.119,-1.158,-1.282,-1.831,-9.460,2.361
-0.019,-0.140,-1.155,-6.226,-1.465,-8.301,2.361
-0.023,-0.225,-1.126,-9.399,-1.038,-6.287,2.361
0.101,-0.240,-1.233,-2.991,-2.808,-5.310,2.361
0.268,-0.226,-1.081,0.183,-1.526,-5.737,2.361
0.059,-0.194,-1.114,2.869,4.639,-7.080,2.361
-0.016,-0.048,-0.943,3.113,4.700,-5.005,2.361
-0.163,-0.123,-0.961,1.038,1.953,-1.892,2.361
-0.010,0.103,-0.797,3.418,-4.700,4.089,2.361
0.146,0.099,-1.000,1.953,-4.150,5.798,2.361
0.007,0.246,-1.084,-0.366,-1.404,4.578,2.361
0.163,-0.053,-1.032,-4.395,-1.526,4.944,2.361
0.189,-0.109,-1.140,-2.075,-3.174,3.479,2.361
0.172,-0.084,-0.986,0.244,-1.892,1.282,2.361
0.145,-0.126,-0.957,0.732,1.953,-0.854,2.361
-0.131,-0.022,-1.029,1.343,4.700,0.488,2.361
-0.219,0.015,-0.985,2.136,0.122,1.770,2.361
-0.124,0.036,-0.901,2.441,-3.418,3.906,2.361
-0.090,0.001,-1.054,-0.122,-2.991,5.920,2.361
0.056,0.012,-1.072,-0.183,-2.014,3.418,2.361
0.054,-0.000,-0.999,-0.427,-2.014,2.380,2.361
0.018,-0.055,-1.033,-1.953,0.183,2.014,2.361
-0.046,-0.127,-0.934,-1.221,-0.793,1.709,2.361
0.016,-0.028,-0.969,-0.549,-0.305,-1.221,2.361
0.049,-0.216,-1.097,-3.113,3.357,-5.493,2.361
-0.059,-0.042,-1.070,-0.549,1.221,-6.226,2.361
-0.086,0.086,-0.838,1.587,-0.488,-1.831,2.361
0.021,0.023,-0.965,0.366,-0.427,3.479,2.361
0.116,0.169,-0.908,0.305,-3.235,4.944,2.361
0.202,0.049,-1.011,-1.343,-1.160,3.296,2.361
0.174,-0.007,-0.900,-0.854,2.747,0.671,2.361
-0.006,-0.016,-1.105,-2.258,5.005,-2.869,2.361
-0.127,-0.079,-0.993,-1.465,3.662,-4.456,2.361
-0.174,0.003,-0.995,1.160,1.099,-1.465,2.361
-0.075,0.053,-1.101,2.380,-0.549,1.282,2.361
0.000,0.061,-0.878,0.916,-2.075,2.136,2.361
0.093,0.051,-0.966,-0.732,-0.977,1.831,2.361
0.115,0.032,-1.020,-2.686,0.732,0.122,2.361
0.051,-0.072,-0.921,-2.869,0.488,-0.916,2.361
0.024,-0.081,-1.028,-1.892,0.916,-0.977,2.361
0.008,-0.068,-1.000,15.503,0.366,-0.061,2.361
0.000,-0.045,-0.985,0.488,0.122,1.160,2.361
-0.010,-0.024,-0.995,0.793,-15.625,2.563,2.361
0.002,-0.031,-0.949,-0.244,-0.366,2.869,2.361
0.023,-0.062,-0.991,-1.953,0.244,2.502,2.361
0.010,-0.091,-0.983,-2.258,0.244,0.671,2.361
-0.015,-0.121,-1.000,-1.648,1.038,-1.282,0.966
-0.042,-0.095,-1.025,0.366,1.160,-1.404,0.966
-0.025,-0.099,-0.979,0.488,0.488,-1.648,0.966
-0.001,-0.053,-1.000,1.465,-0.549,-1.282,0.966
0.040,-0.025,-0.976,0.305,0.122,-1.465,0.966
0.040,-0.046,-0.972,-1.099,0.610,-1.770,0.966
0.026,-0.070,-0.965,-2.075,0.977,-2.014,0.966
0.014,-0.101,-0.986,-1.953,0.977,-1.831,0.966

0.012,-0.063,-0.986,-0.610,0.427,0.061,0.305
0.009,-0.061,-0.986,-0.427,0.488,-0.122,0.305
0.012,-0.063,-0.985,-0.488,0.427,0.061,0.305
0.010,-0.062,-0.987,-0.793,0.488,-0.122,0.305
0.009,-0.060,-0.986,-0.610,0.366,0.122,0.305
0.012,-0.065,-0.989,-0.854,0.000,0.122,0.305
0.011,-0.064,-0.987,-0.244,0.610,0.183,0.305
0.009,-0.063,-0.983,-0.549,0.610,-0.305,0.305
0.010,-0.066,-0.985,-0.366,0.427,0.000,0.305
0.012,-0.064,-0.987,-0.793,0.488,0.122,0.305
0.010,-0.062,-0.986,-0.854,0.610,-0.183,0.305
0.010,-0.065,-0.981,-0.732,0.366,-0.244,0.305
0.012,-0.063,-0.986,-0.916,0.549,-0.183,0.305
0.009,-0.063,-0.986,-0.671,0.366,0.061,0.305
0.013,-0.063,-0.985,-0.793,0.427,0.000,0.305
-0.010,-0.075,-1.099,-1.404,1.038,0.061,0.305
-0.064,-0.267,-0.713,1.892,-1.099,-1.160,0.070
-0.094,0.110,-0.884,5.188,-2.014,0.549,0.070
-0.287,-0.032,-0.943,-0.916,-2.014,1.099,0.070
0.666,1.930,-2.812,-33.508,13.977,24.231,0.070
-0.188,0.029,-1.627,-58.167,0.793,-21.667,0.070
-1.235,-0.752,1.261,39.795,-36.682,-17.029,0.070
0.940,0.854,-1.580,35.645,-25.330,-0.183,0.070
1.849,2.350,0.506,17.456,-9.277,-5.554,0.070
1.510,-0.071,-0.843,19.226,10.132,-29.724,0.070
-0.841,0.352,-0.132,-9.521,51.636,-12.573,0.070
-1.253,-0.606,0.474,-10.254,22.949,-12.756,0.070
-0.463,0.742,-2.366,11.658,3.784,2.686,0.070
1.023,1.114,0.251,-23.010,-4.272,-12.146,0.070
-1.518,0.191,-1.647,-13.489,27.283,-8.850,0.070
0.820,0.992,-0.840,-31.799,2.014,3.906,0.070
-0.842,-0.452,-1.644,-61.829,5.737,-22.766,0.070
1.372,1.176,-3.210,14.648,-44.800,-36.438,0.070
0.969,0.287,0.158,-19.897,10.193,-51.514,0.070
0.361,-0.651,-1.269,22.949,38.208,-17.883,0.070
-0.984,1.217,-0.526,-9.155,26.367,-10.620,0.070
-0.384,-0.183,-0.913,22.339,0.671,-13.000,0.070
0.137,-0.209,0.741,11.902,-13.672,-22.705,0.070
0.672,2.166,-2.751,28.992,-39.429,-23.193,0.070
2.061,-1.140,-0.717,-19.714,5.188,-39.307,0.070
-1.194,0.944,0.190,0.427,16.602,-15.625,0.070
1.047,0.485,-3.694,17.029,3.174,-2.869,0.070
-0.944,-0.064,0.365,-4.700,8.911,-5.554,0.070
-0.385,1.771,-3.492,27.100,-26.428,0.000,0.070
0.814,1.024,0.648,-17.822,-24.048,-7.080,0.070
-0.441,-0.574,0.221,-39.429,14.526,-3.540,0.070
1.480,1.094,-1.434,31.677,-6.897,5.920,0.070
-0.329,-0.497,-1.078,0.244,43.152,10.437,0.070
-0.564,-0.294,0.801,-8.789,6.897,19.043,0.070
-0.476,3.808,-3.874,62.256,-28.809,15.259,0.070
-0.402,-0.967,-0.446,-60.059,-12.756,-10.010,0.070
0.073,-0.038,-0.379,24.658,-26.855,10.803,0.070
1.780,0.865,-1.365,-8.118,-0.488,13.672,0.070
-1.104,-0.232,0.666,-33.569,24.414,6.348,0.070
0.618,-0.417,-0.955,30.212,6.409,21.545,0.070
0.599,1.927,-1.842,1.282,10.132,9.033,0.070
-1.118,-0.661,1.901,-47.852,26.123,4.089,0.070
0.114,0.833,-3.933,67.993,-26.367,24.658,0.070
-0.407,0.917,0.822,-25.574,-14.587,10.864,0.070
0.452,0.017,-1.421,-0.244,-18.555,30.457,0.070
2.289,0.851,-1.060,20.569,-24.353,15.503,0.070
-0.208,-1.034,1.078,-67.993,29.175,14.465,0.070
0.920,0.305,-2.805,63.232,-15.503,28.870,0.070
0.527,0.908,0.509,-10.315,34.424,25.574,0.070
-1.038,-0.650,-0.682,-17.029,26.794,20.630,0.070
0.243,0.591,-2.936,18.127,6.958,24.292,0.070
0.795,0.164,0.318,-26.855,21.790,19.287,0.070
-0.693,0.122,0.446,-10.986,11.902,23.682,0.070
0.626,1.213,-3.305,24.963,-20.691,33.752,0.070
-0.179,0.275,-0.058,-39.246,6.958,26.306,0.070
-0.097,0.510,-1.137,3.052,-3.906,37.354,0.070
1.018,0.486,-1.181,-26.917,3.296,31.982,0.070
-1.322,-0.490,0.819,-48.950,29.297,37.964,0.070
1.167,0.491,-3.781,57.983,-21.667,59.570,0.070
-0.904,1.029,2.370,-42.297,18.494,45.532,0.070
1.246,0.552,-4.000,13.550,5.493,43.457,0.070
0.779,-0.473,0.577,-40.955,49.744,40.222,0.070
-1.366,1.010,0.865,-28.076,49.316,66.101,0.089
1.060,-0.971,-1.818,16.479,1.404,69.824,0.089
-0.454,0.687,-0.028,12.146,-10.620,56.030,0.089
1.696,-0.000,-1.957,22.339,-9.033,39.978,0.089
-0.543,0.430,0.509,-15.015,12.695,56.763,0.089
-0.343,1.518,-3.496,23.071,-18.250,75.684,0.089
-0.475,-1.047,0.474,-59.326,-4.028,52.734,0.089
2.102,0.706,-1.074,102.844,-31.311,75.989,0.089
0.282,0.169,-0.480,-62.866,46.692,60.242,0.089
0.658,-0.807,1.255,-5.371,57.129,76.416,0.089
-2.567,0.886,-3.464,25.513,26.978,74.707,0.089
-1.224,2.260,3.027,8.728,-20.325,72.327,0.089
0.952,0.230,-3.859,11.108,-45.349,59.875,0.089
0.267,0.111,0.808,-16.968,-22.888,56.458,0.089
0.152,-0.177,-2.300,19.531,-24.170,65.430,0.089
1.074,-1.530,1.708,-15.625,-0.183,72.388,0.089
1.709,0.316,-3.942,107.666,-10.742,83.313,0.089
1.942,0.843,-0.981,-10.742,73.669,104.248,0.089
-3.801,1.218,-0.574,-26.550,74.768,93.567,0.089
0.153,1.079,-4.000,70.984,-14.465,75.439,0.089
-1.127,1.644,0.262,-76.538,11.536,51.636,0.089
1.705,-0.062,-1.983,16.602,-62.317,71.594,0.089
-0.084,0.169,1.144,-83.557,7.507,49.988,0.089
1.581,-0.241,-0.773,10.193,-52.979,61.096,0.089
1.315,-1.315,-0.629,-41.016,30.823,64.941,0.089
1.332,0.341,0.435,-28.870,33.508,86.487,0.089
0.111,0.842,-1.198,-23.254,60.059,89.966,0.089
0.188,-0.361,-0.209,-4.700,48.950,98.694,0.089
-1.737,1.105,-0.769,20.386,-4.028,87.341,0.089
0.376,-0.255,-4.000,14.709,-15.564,78.308,0.089
1.332,1.155,1.306,24.292,-23.376,101.501,0.089
-1.058,0.062,-1.999,-35.706,-8.545,83.130,0.089
2.697,0.838,1.060,66.101,-29.663,90.271,0.089
-0.358,0.669,-0.667,-40.344,36.316,72.754,0.089
3.055,-0.613,-2.209,49.377,29.785,96.313,0.089
-1.896,-0.556,0.312,-90.759,79.834,78.064,0.089
0.752,-0.810,-2.163,83.130,-7.751,102.905,0.089
-2.529,1.008,1.352,-24.963,12.268,92.834,0.089
0.055,-1.892,-2.476,37.781,-51.270,92.529,0.089
-0.744,-3.975,-1.467,-136.536,-124.451,36.377,0.089
-0.045,-4.000,3.375,-526.550,-12.878,-52.002,0.089
4.000,-4.000,-4.000,86.487,-67.932,-316.589,0.089
3.875,-2.682,-1.174,37.964,-77.881,14.954,0.089
-0.891,-3.972,-0.530,285.645,-111.633,-110.474,0.089
1.039,-0.135,-0.661,198.242,-45.898,-193.115,0.089
3.813,0.780,-4.000,255.371,62.622,-127.563,0.089
-2.375,3.810,4.000,85.815,-5.615,-132.690,0.089
1.160,-1.857,-2.513,69.092,141.174,-156.982,0.089
-2.806,-2.194,3.184,59.509,53.406,-140.686,0.089
-1.770,1.634,-2.953,55.420,62.866,-104.431,0.089
-3.630,0.557,-4.000,60.608,-42.297,-122.314,0.089
1.867,1.827,-2.604,74.036,-103.577,-180.664,0.089
1.674,3.436,2.333,-3.052,-126.953,-186.096,0.089
3.811,3.986,-3.801,71.899,-39.124,-173.706,0.089
0.818,0.509,3.958,-32.410,17.090,-164.856,0.089
-1.140,-1.562,-1.564,71.716,-3.113,-145.264,0.089
-3.043,1.601,0.132,47.058,39.795,-83.130,0.089
-0.433,3.354,0.901,-34.729,57.739,-73.608,0.089
-1.240,-0.493,-2.669,-65.491,27.039,-181.274,0.089
1.413,1.469,1.964,-27.710,-13.367,-148.682,0.089
-1.331,-0.796,1.049,-51.208,1.404,-154.480,0.089
1.220,1.172,-2.368,-71.594,10.559,-133.606,0.089
-1.381,-0.606,2.001,-77.576,8.911,-129.395,0.089
-2.465,2.568,-4.000,-68.787,20.142,-84.473,1.607
2.510,3.585,-1.100,-139.526,15.503,-120.605,1.607
-0.741,0.003,1.138,-103.943,-27.954,-114.929,1.607
0.142,-1.310,-0.789,-95.337,37.109,-123.169,1.607
0.674,-0.726,-2.135,-66.040,43.335,-122.253,1.607
-1.030,-0.653,3.293,-35.828,33.020,-101.685,1.607
-0.289,-1.750,-4.000,44.617,-0.854,-114.014,1.607
-1.030,-0.301,0.870,40.283,-22.949,-131.104,1.607
1.589,1.945,-4.000,99.060,-30.823,-108.398,1.607
-0.993,1.442,0.207,-8.301,-6.531,-106.812,1.607
-0.717,1.403,-1.391,6.348,-21.362,-111.755,1.607
0.066,0.702,0.323,15.808,-35.400,-122.864,1.607
-1.631,0.008,1.330,4.944,-0.183,-104.858,1.607
1.690,1.529,-4.000,67.627,-17.517,-98.755,1.607
0.231,0.426,1.685,-10.498,16.479,-94.360,1.607
-0.331,0.223,-1.992,-16.357,50.293,-87.402,1.607
-1.386,0.856,-0.390,-1.587,33.569,-74.951,1.607
-1.212,-0.423,-0.434,-30.212,-1.465,-75.134,1.607
-0.077,-0.401,-1.057,-6.714,-39.795,-80.383,1.607
-0.627,-0.254,0.626,-16.602,-39.063,-62.073,1.607
1.123,-0.391,-2.200,-3.418,-22.339,-45.776,1.607
0.307,0.277,-1.434,-2.869,-1.770,-30.518,1.607
0.003,-0.117,-1.076,-8.728,23.499,-11.902,1.607
-0.612,-0.232,-1.593,2.563,30.518,0.916,1.607
-1.020,0.119,-1.630,4.150,8.118,11.963,1.607
-0.426,-0.573,-0.881,8.972,-16.235,15.503,1.607
0.323,0.021,-0.920,18.372,-26.001,22.888,1.607
0.708,0.004,-0.943,13.428,-18.616,22.766,1.607
0.763,0.000,-0.622,10.498,-9.033,18.555,1.607
0.485,0.229,-1.068,8.240,6.714,16.602,1.607
0.088,0.055,-0.784,0.854,11.719,15.381,1.607
-0.154,0.006,-1.119,-4.395,9.094,5.371,1.607
-0.208,0.012,-0.750,-5.615,0.061,0.793,1.607
-0.200,-0.024,-1.098,-6.226,1.099,-2.563,1.607
-0.276,-0.034,-1.000,-1.587,0.305,5.493,1.607
-0.185,-0.133,-0.903,4.028,1.343,9.399,1.607
-0.234,0.117,-0.952,5.798,-1.404,12.329,1.607
0.043,0.234,-1.014,3.967,-3.906,11.047,1.607
0.085,0.188,-0.905,1.526,-4.395,7.202,1.607
0.246,0.142,-0.976,-2.991,-2.380,2.808,1.607
0.177,0.056,-0.941,-3.052,-0.549,-1.892,1.607
0.127,0.026,-0.917,-2.380,3.845,-2.747,1.607
-0.041,0.038,-1.086,-0.732,7.568,-3.906,1.607
-0.151,0.046,-0.940,2.625,5.188,-3.906,1.607
-0.184,0.093,-0.968,0.000,3.906,-2.930,1.607
-0.127,0.071,-1.014,0.916,-1.343,-1.160,1.607
-0.001,0.031,-0.899,-0.977,-2.991,-1.465,1.607
0.087,0.015,-0.996,-2.686,-2.014,-1.709,1.607
0.100,-0.081,-1.050,-2.563,0.061,-2.380,1.607
0.061,-0.109,-0.961,-1.953,1.221,-2.197,1.607
0.061,-0.063,-1.105,-0.854,1.953,-2.136,1.607
0.000,-0.036,-1.042,-0.244,2.686,-2.686,1.607
-0.023,-0.000,-0.973,0.183,1.648,-2.808,1.607
-0.015,-0.048,-0.993,-0.916,0.977,-2.563,1.607
-0.014,-0.058,-0.924,-0.549,-0.732,-2.441,1.607
0.036,-0.073,-0.958,-0.671,-0.488,-1.709,1.607
0.029,-0.071,-0.975,-0.244,-0.549,-0.610,1.607
0.022,-0.087,-0.966,-0.183,0.244,-0.183,1.607
0.017,-0.089,-1.017,-0.366,0.000,0.183,1.607
0.014,-0.078,-1.009,-0.366,-0.732,0.366,1.607
0.018,-0.088,-1.016,-0.671,-0.854,0.671,1.607
0.026,-0.077,-0.984,-0.366,-0.610,1.099,1.607
0.019,-0.096,-0.956,-0.732,-0.793,1.404,1.607
0.014,-0.082,-0.964,-0.610,-0.793,1.404,1.607
0.011,-0.119,-0.966,-0.183,-0.916,1.831,0.587
0.021,-0.086,-0.992,-0.366,-0.427,1.770,0.587
0.006,-0.095,-0.985,-0.183,-0.549,1.892,0.587
0.006,-0.105,-0.983,-0.366,-0.793,2.258,0.587
0.018,-0.105,-1.001,-0.122,-1.038,2.502,0.587
0.026,-0.094,-0.994,0.122,-0.549,2.747,0.587
0.019,-0.085,-0.987,-0.061,-0.671,2.502,0.587
0.013,-0.094,-0.977,0.122,-0.427,2.014,0.587
0.008,-0.092,-0.979,-0.488,-0.427,1.770,0.587
-0.001,-0.120,-0.984,-0.488,-0.061,1.526,0.587
-0.004,-0.097,-0.984,-0.732,-0.244,1.221,0.587
-0.009,-0.099,-0.984,-0.610,0.000,0.916,0.587
-0.007,-0.108,-0.986,-0.671,-0.244,0.793,0.587
0.002,-0.107,-0.987,-0.549,-0.366,0.183,0.587
0.009,-0.097,-0.979,-0.244,0.061,-0.427,0.587
0.013,-0.096,-0.985,-0.610,0.122,-0.854,0.587
0.013,-0.098,-0.982,-0.610,0.122,-0.977,0.587
0.016,-0.099,-0.982,-0.488,0.305,-1.038,0.587
0.022,-0.094,-0.987,-0.366,0.366,-1.160,0.587
0.019,-0.094,-0.980,-0.244,0.427,-1.099,0.587
0.019,-0.089,-0.983,-0.793,0.549,-0.793,0.587
0.009,-0.089,-0.996,-0.793,0.488,-0.244,0.587
0.005,-0.081,-0.983,-0.183,0.671,-0.183,0.587
0.013,-0.073,-0.988,-0.305,0.122,-0.366,0.587
0.015,-0.066,-0.986,-0.549,0.061,-0.061,0.587
0.021,-0.069,-0.982,-0.732,0.244,-0.061,0.587
0.016,-0.072,-0.982,-0.488,0.244,0.061,0.587
0.013,-0.068,-0.980,-0.366,0.488,0.610,0.587
0.009,-0.061,-0.993,-0.488,0.488,0.427,0.587
0.007,-0.060,-0.993,-0.610,0.061,0.610,0.587
0.011,-0.059,-0.985,-0.610,0.305,0.977,0.587
0.007,-0.063,-0.982,-0.427,0.427,0.610,0.587
0.014,-0.059,-0.979,-0.671,0.427,0.427,0.587
0.008,-0.054,-0.990,-0.549,0.549,0.549,0.587

0.009,-0.057,-0.987,-0.610,0.793,0.061,0.344
0.008,-0.056,-0.985,-0.549,0.549,-0.183,0.344
0.010,-0.057,-0.986,-0.732,0.488,-0.366,0.344
0.009,-0.059,-0.984,-0.916,0.427,-0.122,0.344
0.009,-0.058,-0.986,-0.854,0.610,-0.183,0.344
0.008,-0.055,-0.987,-0.793,0.427,-0.183,0.344
0.008,-0.057,-0.986,-0.549,0.549,-0.305,0.344
0.007,-0.058,-0.984,-0.610,0.488,0.122,0.344
0.010,-0.059,-0.987,-0.549,0.488,-0.061,0.344
0.007,-0.059,-0.986,-0.549,0.122,-0.061,0.344
0.007,-0.057,-0.986,-0.610,0.366,0.000,0.344
0.009,-0.059,-0.983,-0.427,0.305,-0.183,0.344
0.009,-0.057,-0.987,-0.488,0.244,-0.183,0.344
-0.005,-0.045,-1.094,-0.610,0.244,0.061,0.344
0.039,-0.269,-0.791,-1.038,0.183,-1.404,0.344
0.014,0.044,-0.983,3.723,-1.648,-0.122,0.344
-0.821,-0.026,-1.060,-0.488,-2.319,-0.854,0.344
0.102,0.832,-2.596,-6.958,-5.493,4.822,0.344
-1.620,0.885,-2.217,-52.551,-6.714,-11.230,0.344
-0.625,0.925,2.381,17.639,-65.552,-20.081,0.046
2.839,1.956,-2.774,-2.747,-29.480,-19.104,0.046
2.240,-0.848,2.158,55.176,-14.893,-45.898,0.046
-0.236,-0.023,-1.501,6.042,54.871,-17.639,0.046
-1.365,-0.308,0.664,43.030,24.841,-8.179,0.046
-1.443,1.006,-1.591,-3.174,40.100,4.761,0.046
