aX,aY,aZ,gX,gY,gZ,S
-0.049,-2.089,-1.608,-92.773,6.592,-9.521,0.440
-0.296,-2.312,-2.406,-27.466,16.296,2.502,0.440
-0.336,0.905,-4.000,23.682,22.949,-9.460,0.440
0.268,-0.696,-0.798,31.433,-1.953,-35.400,0.440
-0.298,-1.455,-1.120,63.049,-2.441,-25.391,0.440
0.648,0.371,-1.432,86.487,8.972,-7.385,0.440
-0.575,-0.232,-1.001,92.590,2.991,-22.278,0.440
-0.875,-0.044,-1.549,91.980,-4.089,-0.977,0.440
-0.673,0.476,-1.801,100.464,-35.400,14.893,0.440
0.111,0.124,-1.174,104.248,-52.612,22.461,0.440
0.242,0.891,-0.017,96.924,-43.518,12.146,0.440
-0.198,0.917,-0.060,79.468,-33.203,5.188,0.440
-0.090,-0.202,0.333,64.331,-42.419,16.724,0.440
-0.116,0.654,0.171,40.100,-27.649,21.423,0.440
0.550,0.184,0.198,37.598,-25.513,19.470,0.440
0.626,0.399,-0.415,34.668,-19.348,9.888,0.440
0.086,0.349,-0.353,23.254,-6.409,7.812,0.440
0.224,0.635,-0.633,8.911,-2.502,8.728,0.440
-0.041,0.478,-0.662,-1.465,3.601,8.606,0.440
-0.122,0.754,-0.526,-20.508,2.075,3.052,0.440
-0.076,0.651,-0.666,-28.320,-5.005,-2.014,0.440
-0.090,0.649,-0.411,-34.485,-11.169,-2.441,0.440
0.144,0.522,-0.572,-52.734,-10.925,-3.845,1.561
0.352,0.216,-0.753,-60.242,-2.441,-9.888,1.561
-0.484,0.298,-0.550,-63.538,-3.906,-5.188,1.561
0.129,-0.366,-1.295,-64.941,4.395,-5.737,1.561
-0.068,-0.533,-1.210,-54.504,5.066,-3.723,1.561
-0.167,-0.253,-1.483,-44.373,5.554,-8.179,1.561
-0.182,-0.319,-1.467,-32.410,8.972,-12.878,1.561
-0.003,-0.474,-1.570,-13.977,-0.793,-7.690,1.561
0.110,-0.321,-1.556,-4.578,-3.174,-6.226,1.561
0.500,-0.094,-1.379,6.836,-5.310,-0.427,1.561
0.345,0.028,-1.048,18.005,-3.418,3.113,1.561
0.180,0.136,-0.946,15.564,3.723,4.883,1.561
0.099,0.085,-1.007,13.306,6.226,3.967,1.561
-0.024,0.034,-0.802,13.184,5.981,6.165,1.561
-0.054,0.110,-0.931,14.099,3.723,8.423,1.561
0.076,0.079,-0.901,16.968,-0.671,9.644,1.561
0.088,0.099,-0.940,17.578,0.000,11.719,1.561
0.039,0.195,-0.953,13.855,1.221,12.695,1.561
0.054,0.179,-0.932,11.597,-0.671,11.902,1.561
0.114,0.191,-0.875,8.850,-0.427,12.512,1.561
0.081,0.126,-0.910,5.066,1.404,12.146,1.561
0.116,0.198,-0.879,3.784,1.282,10.681,1.561
-0.003,0.129,-0.899,0.061,3.723,6.470,1.561
-0.018,0.068,-0.902,-2.808,6.042,3.540,1.561
-0.004,0.076,-0.970,-2.625,7.874,0.183,1.561
-0.010,0.061,-0.945,-2.869,10.132,-3.418,1.561
-0.001,0.009,-1.061,-2.441,11.902,-5.310,1.561
0.012,0.036,-0.998,14.893,11.108,-5.798,1.561
-0.009,0.049,-0.972,0.061,11.108,-5.798,1.561
0.030,0.066,-0.997,-0.732,11.108,-6.287,1.561
0.064,0.030,-0.963,1.587,11.169,-6.470,1.561
0.038,0.046,-0.967,1.038,11.841,-5.737,1.561
0.053,0.026,-0.969,1.526,11.597,-5.493,1.561
0.034,0.040,-0.908,1.953,12.146,-4.456,1.561
0.033,0.040,-0.951,2.258,12.024,-3.662,1.561
0.064,0.052,-0.933,2.930,11.841,-3.540,1.561
0.071,0.070,-0.926,2.380,12.634,-3.113,1.561
0.088,0.088,-0.936,2.441,13.184,-2.747,1.561
0.077,0.087,-0.959,1.892,14.893,-2.258,1.561
0.032,0.057,-1.005,1.099,15.503,-1.709,1.561
0.050,0.047,-1.040,0.671,16.052,-1.282,1.561
0.036,0.062,-1.048,0.549,16.235,-1.099,1.561
-0.057,-0.008,-1.054,-0.366,15.991,-2.319,1.561
-0.042,-0.044,-1.083,0.977,13.794,-1.709,1.561
-0.030,-0.023,-1.073,1.282,11.780,-0.610,1.561
0.032,-0.092,-1.059,0.793,10.803,-0.793,1.561

-0.071,-0.055,-1.175,1.587,0.183,-2.014,0.240
0.030,-0.046,-1.100,0.427,0.305,0.488,0.240
-0.011,-0.007,-1.030,-1.038,0.610,0.061,0.035
0.052,-0.142,-1.021,-2.319,2.686,-0.427,0.035
0.008,-0.065,-0.990,-0.488,1.709,-0.671,0.035
-0.001,-0.068,-0.988,-1.526,2.991,-1.831,0.035
0.004,-0.103,-0.991,-0.916,0.305,-1.892,0.035
-0.013,-0.043,-0.906,1.160,1.892,-1.526,0.035
0.026,-0.164,-1.154,-0.183,0.183,-2.319,0.035
-0.019,-0.085,-0.899,1.038,-1.526,-1.892,0.035
0.028,-0.014,-0.899,0.427,1.404,-1.221,0.035
-0.010,-0.060,-1.135,-0.366,1.099,-1.587,0.035
0.018,-0.095,-0.948,-1.221,0.916,-1.770,0.035
0.003,-0.111,-1.034,-2.563,1.099,-1.648,0.035
0.005,-0.104,-0.947,-1.587,1.160,-1.587,0.035
0.028,-0.166,-0.985,-0.977,0.977,-1.526,0.035
0.011,-0.107,-0.996,1.160,1.465,-0.854,0.035
0.003,-0.086,-0.938,0.183,1.404,-0.793,0.035
0.004,-0.109,-1.022,-0.244,0.916,-0.671,0.035
0.004,-0.095,-0.952,0.061,1.282,-0.732,0.035
0.001,-0.095,-0.997,-0.061,0.549,-0.854,0.035
0.007,-0.098,-0.976,-0.244,0.366,-0.854,0.035
0.013,-0.103,-1.000,0.061,1.160,-0.122,0.035
0.003,-0.083,-0.986,0.244,0.793,-0.183,0.035
0.008,-0.095,-1.004,-0.854,0.793,-0.366,0.035
0.003,-0.108,-0.965,-0.244,0.977,-0.488,0.035
0.010,-0.110,-0.982,-0.732,0.916,-0.671,0.035
-0.004,-0.100,-0.978,-0.549,0.854,-0.732,0.035
-0.000,-0.266,-0.867,-2.319,0.610,-1.465,0.035
-0.107,-0.118,-1.051,6.409,-1.892,-0.061,0.035
-0.137,-0.087,-0.925,1.892,-0.305,0.122,0.035
0.183,0.779,-2.491,3.906,-2.625,5.554,0.035
0.493,0.666,-2.477,-41.626,0.610,-16.785,0.035
-3.212,-1.343,1.573,-50.476,-10.803,-29.236,0.035
0.549,1.269,-1.674,96.130,-79.285,-8.057,0.035
2.159,0.945,-1.991,61.523,-41.870,-28.076,0.035
2.643,-0.390,1.102,-17.395,37.231,-27.527,0.035
-0.910,0.582,-4.000,32.349,80.078,-13.855,0.035
-1.078,-1.181,3.981,-65.735,60.608,-15.991,0.035
-2.920,0.177,-3.357,59.814,18.127,5.676,0.035
1.058,1.380,0.051,35.461,-41.077,-11.597,0.035
-0.680,0.411,-3.318,-57.983,-38.513,-47.729,0.035
2.493,-0.525,-0.190,33.081,-56.213,-41.748,0.035
-0.315,1.844,-3.867,-83.984,28.076,-9.155,0.035
-0.214,-1.482,-1.853,-54.199,46.143,-18.921,0.035
-0.379,-0.199,3.006,3.479,7.507,-5.737,0.035
0.580,2.007,-4.000,46.570,0.732,-3.784,0.035
-0.525,-0.571,2.873,-67.017,37.109,-16.785,0.035
0.468,0.373,-3.996,51.270,-5.798,-9.827,0.035
-0.642,0.631,1.167,-53.650,8.606,-35.583,0.035
-0.269,-0.351,-1.635,20.935,-8.606,-14.893,0.035
-0.376,-0.682,-0.909,1.465,-22.522,-12.817,0.035
0.723,0.901,-0.449,43.945,-60.181,-14.893,0.035
-0.133,1.440,-3.178,23.315,4.761,-16.663,0.035
-0.049,-0.146,0.028,-13.000,-3.967,-18.860,0.035
-0.046,1.591,-0.278,13.672,-1.038,-10.193,0.035
-0.555,0.629,-2.514,-6.775,4.517,-15.320,0.035
-0.565,-0.002,0.618,-11.047,-9.277,-10.559,0.035
0.000,0.649,-1.344,10.315,-20.447,-9.644,0.035
0.573,0.810,-2.205,-6.226,-15.747,-16.113,0.035
-0.261,-0.797,0.545,-41.992,9.644,-16.724,0.035
1.018,0.173,-1.731,44.739,-13.672,-3.601,0.035
-0.058,1.172,-2.852,-17.639,30.396,-8.301,0.035
-0.985,-1.119,0.793,-36.621,34.180,-16.846,0.104
-0.324,2.083,-3.447,55.237,-15.625,-6.470,0.104
-0.586,1.040,0.293,-48.950,12.268,-28.503,0.104
-0.342,-0.511,-0.069,-8.972,-9.399,-2.563,0.104
0.535,1.664,-4.000,53.833,-28.687,-8.057,0.104
-0.573,-0.502,2.231,-63.904,11.841,-24.414,0.104
0.539,0.786,-3.491,41.321,-23.560,-6.226,0.104
-0.290,0.371,-0.311,-4.578,2.808,-18.433,0.104
-0.277,-0.405,0.825,-14.282,-5.188,-10.376,0.104
0.481,1.543,-4.000,66.772,-14.709,-5.615,0.104
-0.655,-0.707,1.873,-61.584,11.169,-21.912,0.104
0.061,0.221,-2.847,55.054,-26.367,-13.428,0.104
-0.317,1.887,-0.640,-11.475,-11.230,-11.963,0.104
1.007,0.179,0.651,-2.014,-4.944,-14.771,0.104
0.753,0.335,-2.296,-5.676,6.592,-23.682,0.104
0.255,-0.229,0.115,-3.845,20.264,-21.973,0.104
-0.394,0.477,-3.179,-8.179,22.583,-15.747,0.104
-0.883,0.753,0.740,-19.897,15.869,-14.526,0.104
0.703,-0.661,0.082,-3.113,1.343,-19.775,0.104
0.978,2.005,-3.283,25.024,-10.437,-10.254,0.104
-0.276,-0.964,1.690,-87.341,42.419,-22.217,0.104
0.757,0.285,-3.276,59.692,0.427,-6.226,0.104
-1.513,0.072,1.020,-64.941,37.476,-14.954,0.104
1.301,1.465,-1.709,85.571,-31.494,-1.526,0.104
0.301,0.534,2.484,-64.087,32.104,-11.230,0.104
-0.607,1.353,-3.576,15.625,22.644,-1.465,0.104
-2.065,0.182,1.310,-41.138,15.808,-15.442,0.104
2.740,0.296,-1.001,47.791,-21.179,-15.259,0.104
0.976,-0.373,-0.231,1.465,21.912,-12.207,0.104
-2.790,-0.361,2.148,-12.085,15.686,3.357,0.104
-0.287,0.944,-4.000,88.806,-44.617,5.188,0.104
1.702,1.908,-1.628,43.457,-70.190,-11.536,0.104
0.253,1.278,-0.854,-33.691,3.601,-9.949,0.104
1.791,-0.526,-2.791,-5.127,12.146,-8.667,0.104
-0.485,0.645,0.306,-50.537,6.897,-13.977,0.104
1.396,-0.351,0.470,45.959,6.958,7.996,0.104
-0.188,0.337,-4.000,-53.894,36.743,4.028,0.104
-0.312,-1.289,3.679,8.118,8.362,3.540,0.104
-1.469,1.530,-4.000,26.978,-3.174,15.320,0.104
-0.330,-0.660,3.946,-19.165,-29.785,0.977,0.104
0.177,1.143,-4.000,61.890,-46.631,11.658,0.104
0.528,0.429,2.540,-16.235,-4.089,1.038,0.104
1.105,1.154,-3.250,25.146,-1.648,-7.202,0.104
0.094,0.944,0.678,-33.997,42.908,6.592,0.104
-1.059,-0.474,-1.200,19.836,9.521,-16.235,0.104
-0.323,1.918,-2.965,11.963,6.592,2.869,0.104
-0.525,-1.308,1.479,-15.503,-11.047,-8.545,0.104
-0.535,0.535,-4.000,18.860,-28.076,-11.230,0.104
0.474,-0.018,3.562,-37.415,-27.405,2.014,0.104
-0.156,0.087,-4.000,25.818,10.132,-14.893,0.104
0.679,0.398,2.563,-62.195,18.799,-6.287,0.104
-0.059,-0.410,-3.103,13.428,24.353,-15.015,0.104
1.074,-0.218,-1.031,-28.015,26.733,-4.944,0.104
-3.991,-0.705,4.000,-223.999,-21.057,13.062,0.104
1.822,-4.000,0.229,-400.879,79.468,-125.488,0.104
-3.915,-4.000,-4.000,46.265,-14.648,-9.827,0.104
-1.300,-4.000,2.554,196.655,-13.550,-0.732,0.104
-4.000,-4.000,-2.685,312.439,-74.890,-23.987,0.104
2.720,-2.301,-4.000,345.215,-109.192,9.277,0.104
-0.136,1.888,-1.760,357.239,-109.009,44.006,0.104
4.000,3.664,-4.000,283.020,-39.612,108.704,0.104
-1.571,-0.781,-2.219,85.388,39.856,-30.701,0.545
-2.024,0.024,4.000,172.913,0.610,67.261,0.545
-0.645,3.527,-1.246,98.511,82.336,80.322,0.545
2.557,3.446,-0.881,122.742,23.193,9.949,0.545
-0.683,1.178,2.803,59.937,24.231,-11.536,0.545
-1.382,1.207,-2.882,88.623,14.893,15.625,0.545
1.259,2.464,-4.000,76.172,-1.343,19.226,0.545
-1.088,-1.399,-2.164,101.746,-42.358,-2.380,0.545
1.537,0.265,0.194,83.130,-13.489,23.437,0.545
0.009,0.469,-0.682,116.150,-17.517,-4.822,0.545
-1.358,1.730,-1.889,48.279,33.875,-0.793,0.545
0.174,-0.672,-1.129,100.769,-33.386,-21.240,0.545
-0.678,1.423,-2.343,66.833,-31.006,3.235,0.545
0.750,0.975,0.800,40.771,-14.038,-7.080,0.545
1.286,0.633,-2.315,42.175,-4.822,-27.100,0.545
-0.254,1.876,0.046,32.959,20.020,1.709,0.545
-0.136,1.605,-0.866,35.583,-0.122,-3.479,0.545
0.510,0.948,-2.069,-39.001,47.424,9.705,0.545
0.495,0.163,1.393,-12.634,4.517,-30.640,0.545
-0.900,2.408,-2.429,-7.446,3.113,-5.798,0.545
0.354,0.516,0.400,-49.072,24.292,-32.654,0.545
0.726,0.661,-0.292,-26.855,-4.944,-37.354,0.545
0.725,0.849,-1.146,15.991,-4.333,-11.963,0.545
-0.288,1.173,-0.283,-49.744,20.386,-19.470,0.545
-0.222,0.247,-0.302,-31.189,31.128,-35.400,0.545
0.684,1.243,-0.926,-36.438,18.921,-30.273,0.545
-0.178,0.684,-0.175,-48.462,14.587,-52.673,0.545
-0.178,0.700,-0.700,-62.683,15.503,-52.917,0.545
-0.088,0.273,-0.697,-70.740,6.592,-60.181,0.545
0.049,0.264,-0.152,-74.280,5.554,-36.011,0.545
0.030,0.918,-1.628,-86.243,14.465,-44.250,0.545
-0.174,0.425,-0.120,-113.281,14.099,-43.579,0.545
0.012,0.392,-0.694,-109.009,13.062,-40.283,0.545
-0.113,0.520,-0.212,-131.104,11.780,-42.175,0.545
-0.057,0.484,-0.797,-127.319,7.019,-37.415,0.545
0.203,0.624,-0.349,-150.024,10.010,-36.255,0.545
0.113,0.284,-0.583,-157.776,6.104,-38.330,0.545
-0.030,0.545,-0.407,-170.410,4.822,-37.720,0.545
0.082,0.357,-0.770,-184.265,2.075,-39.734,0.545
-0.018,0.258,-0.364,-194.580,0.122,-40.466,0.545
-1.005,0.184,-1.181,-215.393,-12.634,-39.612,0.545
1.297,-3.521,-2.164,-164.246,-15.503,-15.320,0.545
0.872,-2.153,-3.104,-91.187,2.563,-31.799,0.545
-0.374,-0.329,-2.073,-85.266,6.836,-30.823,0.545
0.163,-1.672,-4.000,-79.407,18.799,-10.193,0.545
-0.159,-1.248,-1.343,-29.175,-5.859,-9.216,0.545
0.420,-1.657,-1.995,-23.804,-2.136,-9.766,0.545
0.349,-1.168,-1.742,23.376,-20.508,4.150,0.545
1.310,-0.078,-1.133,59.509,-8.423,12.024,0.545
2.429,-1.271,-1.332,67.017,15.137,18.188,0.545
0.400,0.755,-1.927,85.510,23.865,13.977,0.545
-0.464,-0.237,-0.949,58.105,33.447,2.014,0.545
-0.843,-0.721,-0.547,93.506,-0.671,12.024,0.545
-0.401,0.179,-1.514,108.398,-20.325,20.325,0.545
-0.089,-0.045,-1.387,103.760,-18.616,23.071,0.545
-0.213,-0.159,-1.031,95.581,-23.315,25.330,0.545
0.402,0.674,-0.665,96.008,-23.682,33.325,0.545
0.802,0.241,-0.597,74.524,1.221,25.269,0.545
0.036,0.765,-0.241,46.387,1.648,23.499,0.545
0.359,0.255,0.213,40.466,6.653,25.391,0.545
0.306,-0.065,-1.344,23.682,24.536,21.057,0.545
-0.206,0.707,0.067,17.761,16.174,22.949,0.545
-0.241,0.526,-0.203,-2.808,11.719,24.536,0.545
-0.455,0.247,-1.320,-17.151,12.451,20.203,0.545
-0.069,0.490,-0.168,-21.606,-7.446,17.151,0.545
-0.256,0.611,-0.587,-37.781,-2.441,16.968,0.614
-0.234,-0.303,-0.984,-53.284,-5.493,15.015,0.614
-0.599,0.198,-1.536,-29.602,-19.531,7.690,0.614
-0.130,-0.208,-0.748,-17.944,-16.418,7.690,0.614
0.310,-0.413,-2.028,-16.235,-2.319,-2.075,0.614
0.075,-0.607,-1.081,-0.854,0.671,-5.432,0.614
0.189,0.240,-1.166,18.494,6.958,-8.972,0.614
0.115,-0.071,-1.020,17.883,14.526,-8.911,0.614
0.151,0.696,-0.774,18.250,10.498,-13.489,0.614
-0.080,0.451,-0.542,1.892,15.808,-19.775,0.614
-0.238,0.287,-0.738,-4.944,15.625,-16.968,0.614
-0.361,0.247,-0.929,-7.019,5.310,-14.893,0.614
-0.384,0.095,-0.856,-10.193,-3.845,-10.315,0.614
-0.162,0.329,-0.849,-8.057,-10.742,-5.798,0.614
0.096,0.044,-1.164,-11.475,-15.259,-2.502,0.614
0.333,-0.059,-1.135,-8.667,-11.414,15.503,0.614
0.464,-0.064,-1.244,-5.249,-3.296,1.709,0.614
0.329,-0.047,-1.328,0.122,4.089,0.732,0.614
0.165,0.011,-1.076,2.136,6.470,-1.526,0.614
0.010,0.157,-1.068,3.601,5.554,-3.479,0.614
-0.031,0.234,-0.882,4.089,2.930,-3.662,0.614
-0.075,0.185,-0.803,1.099,2.380,-1.770,0.614
-0.102,0.147,-0.876,-1.038,2.625,2.014,0.614
-0.114,0.143,-0.953,-2.563,1.526,3.662,0.614
-0.082,0.044,-1.015,-4.028,-0.916,4.822,0.614
-0.005,-0.024,-1.061,-2.441,-2.441,5.432,0.614
0.056,-0.024,-1.054,-1.465,-3.601,4.639,0.614
0.148,-0.018,-1.077,0.549,-3.052,3.235,0.614
0.122,0.054,-1.035,1.221,-0.061,2.136,0.614
0.030,0.050,-0.985,-0.488,2.747,1.038,0.614
-0.033,0.014,-0.969,-1.648,2.075,0.183,0.614
-0.076,-0.001,-0.915,-1.770,0.854,-0.122,0.614
-0.061,-0.029,-0.960,-1.404,0.488,-0.305,0.614
-0.041,-0.013,-0.956,-0.549,-0.122,-0.183,0.614
-0.014,-0.048,-0.993,-0.244,-0.305,-0.244,0.614
-0.003,-0.023,-1.023,0.854,-0.488,-0.793,0.614
0.041,-0.020,-1.031,0.732,-0.061,-2.014,0.614
0.031,-0.014,-1.013,0.427,0.183,-2.502,0.614
0.044,-0.020,-0.979,-0.549,1.465,-3.418,0.614
-0.005,-0.056,-0.990,-0.366,1.099,-4.028,0.614
-0.003,-0.063,-0.968,-0.244,0.671,-3.967,0.614
-0.016,-0.068,-0.984,-0.427,0.610,-3.479,0.614
-0.007,-0.050,-0.979,-0.305,0.244,-2.441,0.614
0.006,-0.077,-0.988,-0.732,0.610,-2.014,0.614
0.001,-0.079,-0.961,0.488,0.000,-1.099,0.614
0.031,-0.048,-1.018,0.427,-0.549,-1.404,0.614
0.057,-0.062,-1.000,0.122,-0.916,-2.136,0.614
0.074,-0.038,-1.021,-0.427,0.549,-2.014,0.614
0.036,-0.089,-1.028,-0.916,1.526,-2.014,0.614

0.011,-0.072,-0.986,-0.793,0.366,0.488,0.162
0.010,-0.076,-0.983,-0.854,0.732,-0.061,0.162
0.008,-0.074,-0.987,-0.610,0.671,0.244,0.162
0.009,-0.074,-0.990,-0.427,0.488,-0.183,0.162
0.012,-0.075,-0.986,-0.732,0.610,0.122,0.162
0.012,-0.073,-0.986,-0.916,0.610,0.122,0.162
0.013,-0.073,-0.984,-0.671,0.671,-0.122,0.162
0.010,-0.071,-0.979,-0.610,0.610,0.061,0.162
0.011,-0.070,-0.983,-0.488,0.671,-0.061,0.162
0.010,-0.071,-0.983,-0.671,0.366,0.244,0.162
0.013,-0.072,-0.987,-0.793,0.488,0.244,0.162
0.011,-0.071,-0.990,-0.793,0.427,0.244,0.162
0.012,-0.071,-0.984,-0.916,0.671,0.000,0.162
0.010,-0.068,-0.986,-0.732,0.671,0.122,0.162
0.014,-0.065,-0.983,-0.549,0.610,0.183,0.162
0.012,-0.063,-0.985,-0.671,0.488,0.000,0.162
0.014,-0.060,-0.984,-1.038,0.610,0.366,0.162
0.012,-0.059,-0.984,-0.854,0.671,0.061,0.162
0.013,-0.058,-0.988,-0.977,0.732,0.061,0.162
0.012,-0.057,-0.984,-0.854,0.427,0.000,0.162
0.010,-0.055,-0.989,-0.732,0.793,0.000,0.162
0.015,-0.057,-0.985,-0.793,0.549,0.244,0.162
0.011,-0.057,-0.984,-0.916,0.488,0.122,0.270
0.011,-0.054,-0.985,-0.610,0.732,0.000,0.270
0.012,-0.055,-0.984,-0.732,0.732,-0.244,0.270
0.012,-0.056,-0.986,-0.488,0.122,-0.061,0.270
0.013,-0.055,-0.985,-1.099,0.488,-0.061,0.270
0.006,-0.051,-0.981,-0.427,0.793,0.305,0.270
-0.031,-0.111,-1.069,-2.563,0.488,-0.793,0.270
-0.031,-0.304,-0.882,0.183,-0.732,-0.671,0.270
-0.151,0.206,-1.371,3.906,-4.700,3.296,0.270
0.551,1.356,-3.178,-4.150,-8.301,-0.854,0.270
-3.184,-0.554,0.086,-67.078,-9.460,-28.015,0.270
0.655,0.908,-1.505,98.145,-81.482,-7.141,0.270
2.293,1.489,0.929,28.198,-40.283,-17.517,0.270
1.579,0.057,-2.030,0.061,11.719,-23.804,0.270
0.038,0.251,-0.143,13.855,42.908,-23.804,0.270
-0.483,0.760,0.327,-6.165,42.542,-23.071,0.270
-1.336,0.265,-1.010,-2.136,19.104,-24.719,0.270
-0.304,0.627,-0.022,-4.395,-7.629,-21.484,0.270
-0.480,0.118,-0.290,-15.564,-16.785,-28.625,0.270
1.246,1.628,-3.600,2.991,-13.245,-17.944,0.270
0.142,0.891,1.454,-43.701,-7.446,-36.133,0.270
1.031,-0.266,-1.710,-14.587,4.822,-34.119,0.270
0.501,1.483,0.541,-0.549,25.574,-17.151,0.270
-0.299,0.485,-2.628,-11.780,54.016,-22.949,0.270
-1.151,-0.036,1.682,-31.189,1.526,-18.250,0.270
-0.001,1.448,-1.946,51.514,-21.484,-13.672,0.270
0.642,0.020,-0.370,-1.404,-27.222,-30.090,0.270
-0.150,1.436,-3.113,18.433,-1.343,-29.297,0.270
-0.635,-0.427,0.969,-28.381,3.479,-32.715,0.270
0.698,2.176,-2.258,47.607,-14.465,-12.451,0.270
0.109,0.788,-0.029,-26.245,21.484,-27.588,0.270
-0.467,0.449,-0.075,3.418,8.423,-17.517,0.270
0.281,-0.211,-1.832,-3.418,-0.793,-34.424,0.270
0.394,0.434,0.007,7.629,-1.526,-28.564,0.270
-0.009,0.784,-2.726,-43.335,35.217,-30.090,0.270
-0.341,0.131,2.330,13.062,13.855,-11.963,0.270
-0.476,0.484,-2.361,-19.714,27.405,-7.080,0.270
-1.010,1.845,-0.712,37.537,-12.756,-0.488,0.270
1.718,0.431,-0.048,-13.062,-15.015,-26.489,0.270
0.746,0.834,-0.317,-18.066,-4.639,-30.029,0.270
-0.735,0.491,-2.509,-12.390,25.818,-14.404,0.270
-1.189,0.108,1.748,-24.292,4.028,-9.888,0.270
0.067,1.816,-2.432,44.373,-25.879,15.442,0.270
0.608,0.745,-1.266,0.244,-9.827,-6.836,0.270
-0.109,0.468,0.173,-25.879,-1.892,-18.982,0.270
0.463,0.259,-0.691,-1.709,-11.353,-21.362,0.270
-0.586,0.314,-0.555,-12.939,5.554,-11.719,0.270
0.457,-0.929,0.173,-9.521,4.211,-8.423,0.270
-0.189,1.426,-3.442,21.790,18.860,-2.319,0.270
-1.085,0.018,-0.949,-0.122,8.484,-4.028,0.270
0.046,1.170,-1.622,25.452,-28.259,-4.639,0.270
0.250,0.529,-1.295,-26.001,-12.512,-9.277,0.270
0.428,-0.221,-0.674,-1.831,-33.203,-15.076,0.270
1.181,0.786,-1.792,0.305,-6.348,-2.319,0.270
0.241,-0.590,-0.810,-21.606,21.362,-7.690,0.270
-0.422,-0.464,0.078,17.151,16.907,-2.625,0.270
-0.078,1.002,-2.358,8.301,12.634,5.493,0.270
-0.909,-0.588,0.654,-16.296,3.113,-7.263,0.270
0.634,0.948,-3.658,47.668,-30.640,-6.531,0.270
-0.659,0.717,1.206,-22.034,-9.216,-14.648,0.270
1.376,0.203,-3.816,24.536,-22.461,-5.859,0.270
-0.090,-0.045,-1.018,-26.184,10.864,-15.503,0.139
-0.473,0.895,1.290,-0.610,-8.911,-6.592,0.139
1.570,0.078,-3.985,15.076,4.639,-17.151,0.139
-0.500,-0.379,3.802,-28.076,28.687,-7.812,0.139
0.004,1.452,-4.000,44.128,6.897,-3.235,0.139
-0.394,-1.366,3.417,-42.542,13.306,-15.564,0.139
0.063,0.750,-4.000,46.082,-30.884,-13.184,0.139
-0.759,0.993,-0.180,1.831,-18.250,-15.259,0.139
1.320,0.450,-2.517,-9.827,5.981,-16.357,0.139
0.340,-0.297,-0.057,-11.292,34.119,-27.893,0.139
0.744,-0.109,-0.043,11.230,40.771,-12.756,0.139
-3.045,-1.276,-0.845,-23.743,41.626,-17.090,0.139
-0.350,1.202,-0.281,124.207,-68.542,-14.404,0.139
0.733,1.551,-2.247,-1.221,-33.020,-25.452,0.139
2.011,0.066,-1.668,27.466,-24.902,-20.813,0.139
1.169,2.323,-1.950,-69.153,30.273,-8.728,0.139
1.190,-1.606,-1.910,-14.343,17.395,-27.283,0.139
-1.426,0.999,0.451,-26.733,27.893,-9.033,0.139
1.456,0.059,-2.042,-8.972,27.344,-2.563,0.139
-1.155,0.023,1.104,-25.269,47.729,5.676,0.139
0.092,0.101,0.279,-9.033,13.489,7.019,0.139
-1.058,-0.032,-1.006,18.311,-20.691,-2.563,0.139
0.522,0.504,-1.029,3.540,-30.273,-3.662,0.139
0.052,-0.185,-0.819,11.597,-37.964,-19.287,0.139
1.012,1.354,-2.118,-14.954,0.610,-3.906,0.139
0.095,-1.638,0.796,-0.671,16.907,0.244,0.139
-2.125,1.976,-4.000,9.644,10.986,-2.075,0.139
0.751,-0.297,4.000,24.536,-8.484,1.465,0.139
0.315,1.043,-2.312,26.428,-1.343,11.230,0.139
-0.083,1.012,1.508,-59.631,10.132,9.460,0.139
-0.499,-0.482,-0.982,-3.845,-16.479,-14.343,0.139
0.426,0.645,-1.116,-15.686,-18.799,3.967,0.139
0.485,-0.649,1.307,-10.803,-11.292,1.465,0.139
1.325,1.127,-1.939,4.578,0.305,3.174,0.139
-0.978,2.388,4.000,-56.946,-45.044,26.428,0.139
-3.438,-4.000,4.000,-200.378,-9.766,-39.368,0.139
-2.713,-4.000,-4.000,-248.230,64.819,-101.807,0.139
3.407,-4.000,-3.941,113.220,-58.777,53.467,0.139
0.650,-4.000,4.000,188.843,-29.602,13.611,0.139
-4.000,-3.414,-4.000,256.470,-89.905,52.368,0.139
4.000,-0.090,-0.907,286.865,15.747,3.357,0.139
-1.157,4.000,2.074,241.150,-77.576,91.187,0.139
3.119,4.000,-2.478,15.808,48.218,69.336,0.139
-2.166,-2.525,-1.020,129.211,-12.146,-83.496,0.139
-4.000,0.060,-2.430,106.812,-37.292,34.912,0.139
4.000,1.293,-1.429,160.034,-76.294,24.719,0.139
-0.455,2.810,-0.188,114.136,-13.062,-5.432,0.139
-1.964,0.547,-4.000,189.453,15.747,36.133,0.139
-0.305,0.789,-1.305,102.783,79.407,4.761,0.139
0.165,-0.222,0.062,83.313,94.666,12.817,0.139
-1.644,0.012,0.392,66.284,87.158,54.565,0.139
-1.101,0.863,-0.986,66.589,62.988,54.260,0.139
-1.880,1.175,-1.292,30.457,6.104,33.386,0.139
0.628,1.048,-0.121,33.875,-37.720,-18.616,0.139
1.017,-1.473,0.405,63.965,-57.617,-39.734,0.139
-0.569,1.104,0.131,36.560,-18.494,-10.864,0.139
0.713,2.012,-1.672,22.400,-12.024,-14.832,0.139
